model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
MobileNet_V2,cnn,0.89296875,0.8896481495139733,0.9013971234868388,0.892968749999997,1658.242269570008,0.36776302149519324,2261420.0,2.26142,13.0,0.2828145353495886,0.9273809523809524,0.9271529226406018,4.342351872473955,230.2899510145577,0.14086641487665474,7098.924189102268
