model,seed,class_id,class_name,precision,recall,f1,support
LeNet_LSTM,51,0,class_0,0.965624999999997,0.965624999999997,0.9656249999994969,320
LeNet_LSTM,51,1,class_1,0.977917981072552,0.9687499999999969,0.9733124018833272,320
LeNet_LSTM,51,2,class_2,0.9080459770114916,0.9874999999999968,0.9461077844306356,320
LeNet_LSTM,51,3,class_3,0.7524115755626984,0.7312499999999976,0.7416798732166133,320
LeNet_LSTM,51,4,class_4,0.8882681564245785,0.9937499999999968,0.9380530973446314,320
LeNet_LSTM,51,5,class_5,0.9780564263322853,0.9749999999999969,0.976525821595741,320
LeNet_LSTM,51,6,class_6,0.7307692307692285,0.7718749999999975,0.7507598784189509,320
LeNet_LSTM,51,7,class_7,0.9905956112852633,0.9874999999999968,0.9890453834110774,320
LeNet_LSTM,51,8,class_8,0.9759450171821271,0.8874999999999972,0.9296235679209383,320
LeNet_LSTM,51,9,class_9,0.9930313588850139,0.8906249999999971,0.9390444810538641,320
LeNet_LSTM,51,10,class_10,0.9876160990712043,0.9968749999999968,0.9922239502327782,320
LeNet_LSTM,51,11,class_11,0.990291262135919,0.9562499999999969,0.9729729729724699,320
