split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,MobileNet_V2,cnn,0.9174479166666667,,0.9161021311671553,,0.9190559959221308,,0.9174479166666636,,1496.8753963820636,,0.5382117757108063,,2.26142
