split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,43.0,LeNet_LSTM,temporal,0.9182291666666667,0.918365439263423,0.9194354085224434,0.9182291666666637,1920.8995310608298,0.4176887683570385,803548.0,0.803548
