model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
LeNet,cnn,0.871875,0.8708893885617055,0.874303066996311,0.8718749999999972,665.5386191327125,0.013486458919942379,73726.0,0.073726,25.0,0.49242189621436844,0.8872023809523809,0.8877379221660111,0.3831276670098305,2610.0960230949377,0.010225215810351074,97797.44687517415
