model,seed,class_id,class_name,precision,recall,f1,support
EfficientNet_B0,43,0,class_0,0.9036827195467396,0.9968749999999968,0.9479940564630941,320
EfficientNet_B0,43,1,class_1,0.9904761904761873,0.9749999999999969,0.9826771653538275,320
EfficientNet_B0,43,2,class_2,0.9487951807228886,0.9843749999999969,0.9662576687111535,320
EfficientNet_B0,43,3,class_3,0.7017045454545434,0.7718749999999975,0.7351190476185464,320
EfficientNet_B0,43,4,class_4,0.9906542056074735,0.9937499999999968,0.9921996879870163,320
EfficientNet_B0,43,5,class_5,0.9664634146341433,0.9906249999999969,0.9783950617278921,320
EfficientNet_B0,43,6,class_6,0.7902621722846411,0.6593749999999979,0.7189097103913243,320
EfficientNet_B0,43,7,class_7,0.8488745980707367,0.8249999999999974,0.8367670364495766,320
EfficientNet_B0,43,8,class_8,0.8448753462603854,0.953124999999997,0.8957415565340071,320
EfficientNet_B0,43,9,class_9,0.9741100323624563,0.940624999999997,0.957074721780101,320
EfficientNet_B0,43,10,class_10,0.8934707903780037,0.8124999999999974,0.8510638297867322,320
EfficientNet_B0,43,11,class_11,0.97333333333333,0.9124999999999971,0.9419354838704652,320
