model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
LSTM,LSTM baseline,0.9998809523809524,,0.9998214072668515,,0.850297619047619,,0.8491733257560377,,0.83515625,,0.8358132546219795,,0.595724,593.4311694167554,,0.018946491763927042,
