model,seed,class_id,class_name,precision,recall,f1,support
LeNet_LSTM_MotionInput,48,0,class_0,0.9526813880126153,0.943749999999997,0.9481946624798737,320
LeNet_LSTM_MotionInput,48,1,class_1,0.9475308641975279,0.959374999999997,0.95341614906782,320
LeNet_LSTM_MotionInput,48,2,class_2,0.9680851063829752,0.8531249999999972,0.9069767441855454,320
LeNet_LSTM_MotionInput,48,3,class_3,0.8320312499999967,0.6656249999999979,0.7395833333328369,320
LeNet_LSTM_MotionInput,48,4,class_4,0.9370860927152286,0.8843749999999971,0.9099678456586613,320
LeNet_LSTM_MotionInput,48,5,class_5,0.9347181008902049,0.9843749999999969,0.9589041095885384,320
LeNet_LSTM_MotionInput,48,6,class_6,0.6957671957671939,0.8218749999999974,0.7535816618906187,320
LeNet_LSTM_MotionInput,48,7,class_7,0.8692098092643028,0.9968749999999968,0.9286754002906203,320
LeNet_LSTM_MotionInput,48,8,class_8,0.9968652037617522,0.9937499999999968,0.9953051643187456,320
LeNet_LSTM_MotionInput,48,9,class_9,0.9550898203592785,0.9968749999999968,0.9755351681952158,320
LeNet_LSTM_MotionInput,48,10,class_10,0.9999999999999968,0.9843749999999969,0.9921259842514653,320
LeNet_LSTM_MotionInput,48,11,class_11,0.990291262135919,0.9562499999999969,0.9729729729724699,320
