model,display_name,seed,selected_epoch,train_loss_at_selected,train_acc_at_selected,train_f1_at_selected,val_loss_at_selected,val_acc_at_selected,val_f1_at_selected,test_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,params_m,train_time_sec,inference_ms
CNN_LSTM,CNN-LSTM baseline,42,22,0.005780855062462034,0.9992857142857143,0.9997619045943078,0.42598404184550637,0.9241071428571429,0.9238653753444844,0.8981770833333333,0.8970080741567951,0.9102214974030867,0.8981770833333305,11.500492,1035.639530479908,0.562771869590506
