model,seed,class_id,class_name,precision,recall,f1,support
Transformer,43,0,class_0,0.6931506849315049,0.7906249999999975,0.7386861313863612,320
Transformer,43,1,class_1,0.7355932203389804,0.6781249999999979,0.7056910569100675,320
Transformer,43,2,class_2,0.8005390835579492,0.928124999999997,0.8596237337187477,320
Transformer,43,3,class_3,0.6246153846153827,0.634374999999998,0.6294573643405833,320
Transformer,43,4,class_4,0.7491856677524406,0.7187499999999977,0.7336523125991788,320
Transformer,43,5,class_5,0.7828746177370006,0.7999999999999975,0.7913446676965609,320
Transformer,43,6,class_6,0.6266233766233745,0.603124999999998,0.6146496815281606,320
Transformer,43,7,class_7,0.5614035087719281,0.5999999999999981,0.5800604229602236,320
Transformer,43,8,class_8,0.7853260869565195,0.9031249999999971,0.8401162790692673,320
Transformer,43,9,class_9,0.8532423208191097,0.7812499999999976,0.8156606851544738,320
Transformer,43,10,class_10,0.5964912280701729,0.42499999999999866,0.49635036496301593,320
Transformer,43,11,class_11,0.8842443729903507,0.8593749999999972,0.8716323296349965,320
