model,seed,class_id,class_name,precision,recall,f1,support
EfficientNet_B0,42,0,class_0,0.9784615384615354,0.9937499999999968,0.9860465116274038,320
EfficientNet_B0,42,1,class_1,0.9999999999999968,0.9999999999999968,0.9999999999994968,320
EfficientNet_B0,42,2,class_2,0.960960960960958,0.9999999999999968,0.9800918836135858,320
EfficientNet_B0,42,3,class_3,0.6512702078521925,0.8812499999999972,0.7490039840632543,320
EfficientNet_B0,42,4,class_4,0.9906542056074735,0.9937499999999968,0.9921996879870163,320
EfficientNet_B0,42,5,class_5,0.9999999999999968,0.9843749999999969,0.9921259842514653,320
EfficientNet_B0,42,6,class_6,0.8124999999999961,0.5281249999999983,0.6401515151510351,320
EfficientNet_B0,42,7,class_7,0.9162790697674377,0.615624999999998,0.7364485981303575,320
EfficientNet_B0,42,8,class_8,0.8159999999999977,0.9562499999999969,0.8805755395678457,320
EfficientNet_B0,42,9,class_9,0.972696245733785,0.8906249999999971,0.9298531810761699,320
EfficientNet_B0,42,10,class_10,0.9025157232704374,0.8968749999999971,0.8996865203756726,320
EfficientNet_B0,42,11,class_11,0.8072916666666645,0.9687499999999969,0.8806818181813196,320
