model,display_name,seed,lr,weight_decay,batch_size,epochs,optimizer,scheduler,model_kwargs_json,param_count,best_config_source
EfficientNet_B0,EfficientNet_B0,42,0.0003,0.001,8,30,AdamW,ReduceLROnPlateau,{},4045096.0,best_config_path
