model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
EfficientNet_B0,cnn,0.8924479166666667,0.8889054353353852,0.9007191348600392,0.8924479166666638,4578.984399190173,0.9434956009499729,4045096.0,4.045096,29.0,0.39343847437524215,0.930952380952381,0.9308302926247385,7.708378508687019,129.72896944189262,0.23137827636674047,4321.926914240534
