split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,49.0,LSTM,temporal,0.82734375,0.8275703117666953,0.8292635602953925,0.8273437499999973,585.0328452587128,0.03719005617313087,595724.0,0.595724
