model,seed,class_id,class_name,precision,recall,f1,support
LeNet_LSTM,48,0,class_0,0.928124999999997,0.928124999999997,0.9281249999994969,320
LeNet_LSTM,48,1,class_1,0.9067055393585979,0.9718749999999969,0.9381598793358475,320
LeNet_LSTM,48,2,class_2,0.9486301369862981,0.8656249999999972,0.9052287581694325,320
LeNet_LSTM,48,3,class_3,0.7444444444444416,0.628124999999998,0.681355932202891,320
LeNet_LSTM,48,4,class_4,0.9280821917808186,0.8468749999999973,0.8856209150321779,320
LeNet_LSTM,48,5,class_5,0.936936936936934,0.9749999999999969,0.9555895865232337,320
LeNet_LSTM,48,6,class_6,0.689552238805968,0.7218749999999977,0.7053435114498797,320
LeNet_LSTM,48,7,class_7,0.8144329896907195,0.9874999999999968,0.8926553672311405,320
LeNet_LSTM,48,8,class_8,0.9679487179487147,0.943749999999997,0.9556962025311425,320
LeNet_LSTM,48,9,class_9,0.9380804953560342,0.946874999999997,0.94245723172578,320
LeNet_LSTM,48,10,class_10,0.9906249999999969,0.9906249999999969,0.9906249999994968,320
LeNet_LSTM,48,11,class_11,0.9294871794871764,0.9062499999999971,0.9177215189868388,320
