model,seed,class_id,class_name,precision,recall,f1,support
LeNet_LSTM,45,0,class_0,0.9365079365079335,0.921874999999997,0.9291338582672135,320
LeNet_LSTM,45,1,class_1,0.9720279720279685,0.8687499999999972,0.917491749174416,320
LeNet_LSTM,45,2,class_2,0.8575418994413383,0.959374999999997,0.9056047197635108,320
LeNet_LSTM,45,3,class_3,0.6184210526315775,0.8812499999999972,0.7268041237108535,320
LeNet_LSTM,45,4,class_4,0.9811912225705298,0.9781249999999969,0.9796557120495751,320
LeNet_LSTM,45,5,class_5,0.9626168224299034,0.965624999999997,0.9641185647420866,320
LeNet_LSTM,45,6,class_6,0.7872340425531882,0.5781249999999981,0.6666666666661759,320
LeNet_LSTM,45,7,class_7,0.9856115107913633,0.8562499999999973,0.9163879598657201,320
LeNet_LSTM,45,8,class_8,0.8908045977011468,0.9687499999999969,0.9281437125743482,320
LeNet_LSTM,45,9,class_9,0.9937304075235078,0.9906249999999969,0.9921752738649116,320
LeNet_LSTM,45,10,class_10,0.9937304075235078,0.9906249999999969,0.9921752738649116,320
LeNet_LSTM,45,11,class_11,0.9370629370629338,0.8374999999999974,0.884488448844383,320
