model,seed,class_id,class_name,precision,recall,f1,support
MobileNet_V2,51,0,class_0,0.9765100671140906,0.909374999999997,0.9417475728150315,320
MobileNet_V2,51,1,class_1,0.9936708860759461,0.9812499999999968,0.9874213836472955,320
MobileNet_V2,51,2,class_2,0.9968553459119465,0.9906249999999969,0.9937304075230078,320
MobileNet_V2,51,3,class_3,0.8914285714285664,0.48749999999999843,0.6303030303025706,320
MobileNet_V2,51,4,class_4,0.9380530973451299,0.9937499999999968,0.9650986342938828,320
MobileNet_V2,51,5,class_5,0.9874999999999968,0.9874999999999968,0.9874999999994968,320
MobileNet_V2,51,6,class_6,0.6396588486140711,0.937499999999997,0.7604562737637742,320
MobileNet_V2,51,7,class_7,0.8670520231213847,0.937499999999997,0.9009009009003989,320
MobileNet_V2,51,8,class_8,0.9203539823008822,0.9749999999999969,0.9468892260996492,320
MobileNet_V2,51,9,class_9,0.9967213114754065,0.949999999999997,0.9727999999994971,320
MobileNet_V2,51,10,class_10,0.941176470588232,0.8499999999999973,0.8932676518878397,320
MobileNet_V2,51,11,class_11,0.9723926380368068,0.9906249999999969,0.9814241486063081,320
