model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
LeNet_LSTM,temporal,0.9182291666666667,0.918365439263423,0.9194354085224434,0.9182291666666637,1889.6585086397827,0.4197465954348445,803548.0,0.803548,19.0,0.4546849240439358,0.9223214285714286,0.9227681089583802,2.024416457861662,493.9695071715994,0.30783683294430375,3248.47416871953
