model,seed,true_label,pred_label,count
CNN_LSTM,50,0,0,297
CNN_LSTM,50,0,1,4
CNN_LSTM,50,0,2,9
CNN_LSTM,50,0,3,3
CNN_LSTM,50,0,4,0
CNN_LSTM,50,0,5,0
CNN_LSTM,50,0,6,3
CNN_LSTM,50,0,7,0
CNN_LSTM,50,0,8,3
CNN_LSTM,50,0,9,0
CNN_LSTM,50,0,10,0
CNN_LSTM,50,0,11,1
CNN_LSTM,50,1,0,1
CNN_LSTM,50,1,1,311
CNN_LSTM,50,1,2,0
CNN_LSTM,50,1,3,0
CNN_LSTM,50,1,4,2
CNN_LSTM,50,1,5,3
CNN_LSTM,50,1,6,1
CNN_LSTM,50,1,7,0
CNN_LSTM,50,1,8,0
CNN_LSTM,50,1,9,0
CNN_LSTM,50,1,10,0
CNN_LSTM,50,1,11,2
CNN_LSTM,50,2,0,0
CNN_LSTM,50,2,1,0
CNN_LSTM,50,2,2,319
CNN_LSTM,50,2,3,0
CNN_LSTM,50,2,4,0
CNN_LSTM,50,2,5,0
CNN_LSTM,50,2,6,0
CNN_LSTM,50,2,7,0
CNN_LSTM,50,2,8,1
CNN_LSTM,50,2,9,0
CNN_LSTM,50,2,10,0
CNN_LSTM,50,2,11,0
CNN_LSTM,50,3,0,0
CNN_LSTM,50,3,1,0
CNN_LSTM,50,3,2,0
CNN_LSTM,50,3,3,228
CNN_LSTM,50,3,4,1
CNN_LSTM,50,3,5,0
CNN_LSTM,50,3,6,83
CNN_LSTM,50,3,7,0
CNN_LSTM,50,3,8,1
CNN_LSTM,50,3,9,0
CNN_LSTM,50,3,10,0
CNN_LSTM,50,3,11,7
CNN_LSTM,50,4,0,2
CNN_LSTM,50,4,1,13
CNN_LSTM,50,4,2,0
CNN_LSTM,50,4,3,0
CNN_LSTM,50,4,4,299
CNN_LSTM,50,4,5,0
CNN_LSTM,50,4,6,6
CNN_LSTM,50,4,7,0
CNN_LSTM,50,4,8,0
CNN_LSTM,50,4,9,0
CNN_LSTM,50,4,10,0
CNN_LSTM,50,4,11,0
CNN_LSTM,50,5,0,3
CNN_LSTM,50,5,1,1
CNN_LSTM,50,5,2,1
CNN_LSTM,50,5,3,0
CNN_LSTM,50,5,4,0
CNN_LSTM,50,5,5,313
CNN_LSTM,50,5,6,1
CNN_LSTM,50,5,7,0
CNN_LSTM,50,5,8,0
CNN_LSTM,50,5,9,0
CNN_LSTM,50,5,10,0
CNN_LSTM,50,5,11,1
CNN_LSTM,50,6,0,0
CNN_LSTM,50,6,1,0
CNN_LSTM,50,6,2,0
CNN_LSTM,50,6,3,71
CNN_LSTM,50,6,4,0
CNN_LSTM,50,6,5,0
CNN_LSTM,50,6,6,237
CNN_LSTM,50,6,7,0
CNN_LSTM,50,6,8,3
CNN_LSTM,50,6,9,1
CNN_LSTM,50,6,10,0
CNN_LSTM,50,6,11,8
CNN_LSTM,50,7,0,0
CNN_LSTM,50,7,1,0
CNN_LSTM,50,7,2,0
CNN_LSTM,50,7,3,0
CNN_LSTM,50,7,4,0
CNN_LSTM,50,7,5,0
CNN_LSTM,50,7,6,0
CNN_LSTM,50,7,7,316
CNN_LSTM,50,7,8,1
CNN_LSTM,50,7,9,0
CNN_LSTM,50,7,10,2
CNN_LSTM,50,7,11,1
CNN_LSTM,50,8,0,20
CNN_LSTM,50,8,1,0
CNN_LSTM,50,8,2,40
CNN_LSTM,50,8,3,0
CNN_LSTM,50,8,4,0
CNN_LSTM,50,8,5,1
CNN_LSTM,50,8,6,0
CNN_LSTM,50,8,7,1
CNN_LSTM,50,8,8,258
CNN_LSTM,50,8,9,0
CNN_LSTM,50,8,10,0
CNN_LSTM,50,8,11,0
CNN_LSTM,50,9,0,0
CNN_LSTM,50,9,1,0
CNN_LSTM,50,9,2,0
CNN_LSTM,50,9,3,0
CNN_LSTM,50,9,4,16
CNN_LSTM,50,9,5,0
CNN_LSTM,50,9,6,0
CNN_LSTM,50,9,7,0
CNN_LSTM,50,9,8,3
CNN_LSTM,50,9,9,300
CNN_LSTM,50,9,10,0
CNN_LSTM,50,9,11,1
CNN_LSTM,50,10,0,1
CNN_LSTM,50,10,1,0
CNN_LSTM,50,10,2,0
CNN_LSTM,50,10,3,0
CNN_LSTM,50,10,4,0
CNN_LSTM,50,10,5,0
CNN_LSTM,50,10,6,0
CNN_LSTM,50,10,7,10
CNN_LSTM,50,10,8,7
CNN_LSTM,50,10,9,2
CNN_LSTM,50,10,10,300
CNN_LSTM,50,10,11,0
CNN_LSTM,50,11,0,0
CNN_LSTM,50,11,1,5
CNN_LSTM,50,11,2,0
CNN_LSTM,50,11,3,46
CNN_LSTM,50,11,4,0
CNN_LSTM,50,11,5,0
CNN_LSTM,50,11,6,4
CNN_LSTM,50,11,7,0
CNN_LSTM,50,11,8,1
CNN_LSTM,50,11,9,1
CNN_LSTM,50,11,10,0
CNN_LSTM,50,11,11,263
