model,seed,class_id,class_name,precision,recall,f1,support
EfficientNet_B0,43,0,class_0,0.906432748538009,0.9687499999999969,0.9365558912381684,320
EfficientNet_B0,43,1,class_1,0.9999999999999967,0.959374999999997,0.9792663476868972,320
EfficientNet_B0,43,2,class_2,0.9875389408099657,0.9906249999999969,0.9890795631820241,320
EfficientNet_B0,43,3,class_3,0.6464891041162212,0.8343749999999973,0.728512960436068,320
EfficientNet_B0,43,4,class_4,0.9875776397515497,0.9937499999999968,0.9906542056069734,320
EfficientNet_B0,43,5,class_5,0.9578313253012019,0.9937499999999968,0.9754601226988836,320
EfficientNet_B0,43,6,class_6,0.7705627705627672,0.5562499999999982,0.6460980036292747,320
EfficientNet_B0,43,7,class_7,0.8937499999999972,0.8937499999999972,0.8937499999994971,320
EfficientNet_B0,43,8,class_8,0.9123867069486377,0.943749999999997,0.9278033794157798,320
EfficientNet_B0,43,9,class_9,0.9751552795031025,0.9812499999999968,0.9781931464169423,320
EfficientNet_B0,43,10,class_10,0.9130434782608664,0.8531249999999972,0.8820678513726801,320
EfficientNet_B0,43,11,class_11,0.9766666666666634,0.915624999999997,0.945161290322078,320
