model,seed,true_label,pred_label,count
Transformer,42,0,0,311
Transformer,42,0,1,0
Transformer,42,0,2,4
Transformer,42,0,3,0
Transformer,42,0,4,0
Transformer,42,0,5,0
Transformer,42,0,6,5
Transformer,42,0,7,0
Transformer,42,0,8,0
Transformer,42,0,9,0
Transformer,42,0,10,0
Transformer,42,0,11,0
Transformer,42,1,0,1
Transformer,42,1,1,276
Transformer,42,1,2,1
Transformer,42,1,3,0
Transformer,42,1,4,14
Transformer,42,1,5,25
Transformer,42,1,6,1
Transformer,42,1,7,1
Transformer,42,1,8,0
Transformer,42,1,9,1
Transformer,42,1,10,0
Transformer,42,1,11,0
Transformer,42,2,0,14
Transformer,42,2,1,0
Transformer,42,2,2,303
Transformer,42,2,3,1
Transformer,42,2,4,0
Transformer,42,2,5,1
Transformer,42,2,6,0
Transformer,42,2,7,1
Transformer,42,2,8,0
Transformer,42,2,9,0
Transformer,42,2,10,0
Transformer,42,2,11,0
Transformer,42,3,0,1
Transformer,42,3,1,3
Transformer,42,3,2,1
Transformer,42,3,3,258
Transformer,42,3,4,2
Transformer,42,3,5,0
Transformer,42,3,6,51
Transformer,42,3,7,1
Transformer,42,3,8,0
Transformer,42,3,9,2
Transformer,42,3,10,0
Transformer,42,3,11,1
Transformer,42,4,0,21
Transformer,42,4,1,23
Transformer,42,4,2,1
Transformer,42,4,3,1
Transformer,42,4,4,259
Transformer,42,4,5,8
Transformer,42,4,6,3
Transformer,42,4,7,1
Transformer,42,4,8,1
Transformer,42,4,9,2
Transformer,42,4,10,0
Transformer,42,4,11,0
Transformer,42,5,0,3
Transformer,42,5,1,15
Transformer,42,5,2,0
Transformer,42,5,3,0
Transformer,42,5,4,0
Transformer,42,5,5,301
Transformer,42,5,6,0
Transformer,42,5,7,0
Transformer,42,5,8,1
Transformer,42,5,9,0
Transformer,42,5,10,0
Transformer,42,5,11,0
Transformer,42,6,0,6
Transformer,42,6,1,6
Transformer,42,6,2,1
Transformer,42,6,3,122
Transformer,42,6,4,1
Transformer,42,6,5,0
Transformer,42,6,6,181
Transformer,42,6,7,0
Transformer,42,6,8,0
Transformer,42,6,9,1
Transformer,42,6,10,0
Transformer,42,6,11,2
Transformer,42,7,0,3
Transformer,42,7,1,0
Transformer,42,7,2,36
Transformer,42,7,3,1
Transformer,42,7,4,0
Transformer,42,7,5,0
Transformer,42,7,6,0
Transformer,42,7,7,119
Transformer,42,7,8,9
Transformer,42,7,9,3
Transformer,42,7,10,111
Transformer,42,7,11,38
Transformer,42,8,0,13
Transformer,42,8,1,0
Transformer,42,8,2,1
Transformer,42,8,3,0
Transformer,42,8,4,0
Transformer,42,8,5,1
Transformer,42,8,6,0
Transformer,42,8,7,0
Transformer,42,8,8,293
Transformer,42,8,9,1
Transformer,42,8,10,11
Transformer,42,8,11,0
Transformer,42,9,0,9
Transformer,42,9,1,6
Transformer,42,9,2,0
Transformer,42,9,3,7
Transformer,42,9,4,7
Transformer,42,9,5,1
Transformer,42,9,6,0
Transformer,42,9,7,0
Transformer,42,9,8,9
Transformer,42,9,9,277
Transformer,42,9,10,2
Transformer,42,9,11,2
Transformer,42,10,0,12
Transformer,42,10,1,1
Transformer,42,10,2,2
Transformer,42,10,3,0
Transformer,42,10,4,0
Transformer,42,10,5,15
Transformer,42,10,6,0
Transformer,42,10,7,12
Transformer,42,10,8,11
Transformer,42,10,9,1
Transformer,42,10,10,266
Transformer,42,10,11,0
Transformer,42,11,0,1
Transformer,42,11,1,0
Transformer,42,11,2,0
Transformer,42,11,3,3
Transformer,42,11,4,1
Transformer,42,11,5,0
Transformer,42,11,6,8
Transformer,42,11,7,0
Transformer,42,11,8,14
Transformer,42,11,9,0
Transformer,42,11,10,0
Transformer,42,11,11,293
