model,seed,class_id,class_name,precision,recall,f1,support
Transformer,42,0,class_0,0.7873417721518967,0.9718749999999969,0.869930069929573,320
Transformer,42,1,class_1,0.8363636363636338,0.8624999999999973,0.8492307692302667,320
Transformer,42,2,class_2,0.8657142857142832,0.946874999999997,0.9044776119397968,320
Transformer,42,3,class_3,0.6564885496183189,0.8062499999999975,0.723702664796137,320
Transformer,42,4,class_4,0.9119718309859122,0.8093749999999974,0.857615894039234,320
Transformer,42,5,class_5,0.8551136363636339,0.940624999999997,0.8958333333328318,320
Transformer,42,6,class_6,0.7269076305220854,0.5656249999999982,0.6362038664318429,320
Transformer,42,7,class_7,0.881481481481475,0.3718749999999988,0.5230769230765033,320
Transformer,42,8,class_8,0.8668639053254411,0.915624999999997,0.8905775075982817,320
Transformer,42,9,class_9,0.9618055555555521,0.8656249999999972,0.9111842105258141,320
Transformer,42,10,class_10,0.6820512820512803,0.8312499999999974,0.7492957746473901,320
Transformer,42,11,class_11,0.8720238095238069,0.915624999999997,0.8932926829263268,320
