model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_acc,best_val_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,status,status_reason,error,host,gpu_local_id,cuda_visible_devices,pid
ResNet18,2,1,243,0.0007,8,0.0003,25,25,24,0.9214618403124493,0.9217261904761904,0.51241304995426,0.9196381851272635,0.0017447333989617647,0.9198336590087073,970.8293219916523,11424140,,,ok,,,ubuntu,3,3,3096994
ResNet18,2,2,244,0.0003,8,0.0003,25,25,22,0.9228683701287649,0.9232142857142858,0.4371389597676777,0.9213361977797201,0.0009689158347571503,0.9218271631876562,985.0335516706109,11424140,,,ok,,,ubuntu,4,4,3096995
ResNet18,2,3,245,0.0003,16,1e-05,25,25,15,0.9219261158365722,0.9220238095238096,0.40389051230131184,0.917065805945273,0.0017299817483542434,0.9166599563112467,786.1195257678628,11424140,,,ok,,,ubuntu,5,5,3096996
