model,seed,class_id,class_name,precision,recall,f1,support
LeNet,51,0,class_0,0.9615384615384583,0.937499999999997,0.9493670886070918,320
LeNet,51,1,class_1,0.9646302250803827,0.937499999999997,0.9508716323291324,320
LeNet,51,2,class_2,0.965624999999997,0.965624999999997,0.9656249999994969,320
LeNet,51,3,class_3,0.8160919540229853,0.6656249999999979,0.7332185886397778,320
LeNet,51,4,class_4,0.968847352024919,0.9718749999999969,0.9703588143520709,320
LeNet,51,5,class_5,0.9029411764705855,0.959374999999997,0.9303030303025278,320
LeNet,51,6,class_6,0.7157894736842086,0.8499999999999973,0.7771428571423585,320
LeNet,51,7,class_7,0.8955696202531617,0.8843749999999971,0.8899371069177361,320
LeNet,51,8,class_8,0.8821656050955385,0.8656249999999972,0.8738170346998126,320
LeNet,51,9,class_9,0.9290123456790094,0.940624999999997,0.9347826086951492,320
LeNet,51,10,class_10,0.8762214983713326,0.8406249999999973,0.8580542264747765,320
LeNet,51,11,class_11,0.9461077844311349,0.9874999999999968,0.9663608562686102,320
