model,seed,true_label,pred_label,count
LeNet,51,0,0,300
LeNet,51,0,1,1
LeNet,51,0,2,2
LeNet,51,0,3,5
LeNet,51,0,4,3
LeNet,51,0,5,0
LeNet,51,0,6,7
LeNet,51,0,7,0
LeNet,51,0,8,0
LeNet,51,0,9,2
LeNet,51,0,10,0
LeNet,51,0,11,0
LeNet,51,1,0,0
LeNet,51,1,1,300
LeNet,51,1,2,1
LeNet,51,1,3,0
LeNet,51,1,4,3
LeNet,51,1,5,15
LeNet,51,1,6,0
LeNet,51,1,7,0
LeNet,51,1,8,0
LeNet,51,1,9,0
LeNet,51,1,10,1
LeNet,51,1,11,0
LeNet,51,2,0,3
LeNet,51,2,1,0
LeNet,51,2,2,309
LeNet,51,2,3,0
LeNet,51,2,4,1
LeNet,51,2,5,6
LeNet,51,2,6,0
LeNet,51,2,7,0
LeNet,51,2,8,0
LeNet,51,2,9,0
LeNet,51,2,10,0
LeNet,51,2,11,1
LeNet,51,3,0,3
LeNet,51,3,1,0
LeNet,51,3,2,0
LeNet,51,3,3,213
LeNet,51,3,4,2
LeNet,51,3,5,0
LeNet,51,3,6,101
LeNet,51,3,7,0
LeNet,51,3,8,0
LeNet,51,3,9,0
LeNet,51,3,10,0
LeNet,51,3,11,1
LeNet,51,4,0,3
LeNet,51,4,1,5
LeNet,51,4,2,0
LeNet,51,4,3,1
LeNet,51,4,4,311
LeNet,51,4,5,0
LeNet,51,4,6,0
LeNet,51,4,7,0
LeNet,51,4,8,0
LeNet,51,4,9,0
LeNet,51,4,10,0
LeNet,51,4,11,0
LeNet,51,5,0,3
LeNet,51,5,1,4
LeNet,51,5,2,0
LeNet,51,5,3,0
LeNet,51,5,4,0
LeNet,51,5,5,307
LeNet,51,5,6,0
LeNet,51,5,7,1
LeNet,51,5,8,1
LeNet,51,5,9,1
LeNet,51,5,10,0
LeNet,51,5,11,3
LeNet,51,6,0,0
LeNet,51,6,1,0
LeNet,51,6,2,0
LeNet,51,6,3,42
LeNet,51,6,4,0
LeNet,51,6,5,0
LeNet,51,6,6,272
LeNet,51,6,7,0
LeNet,51,6,8,0
LeNet,51,6,9,0
LeNet,51,6,10,0
LeNet,51,6,11,6
LeNet,51,7,0,0
LeNet,51,7,1,1
LeNet,51,7,2,3
LeNet,51,7,3,0
LeNet,51,7,4,0
LeNet,51,7,5,2
LeNet,51,7,6,0
LeNet,51,7,7,283
LeNet,51,7,8,5
LeNet,51,7,9,0
LeNet,51,7,10,25
LeNet,51,7,11,1
LeNet,51,8,0,0
LeNet,51,8,1,0
LeNet,51,8,2,5
LeNet,51,8,3,0
LeNet,51,8,4,0
LeNet,51,8,5,0
LeNet,51,8,6,0
LeNet,51,8,7,7
LeNet,51,8,8,277
LeNet,51,8,9,18
LeNet,51,8,10,8
LeNet,51,8,11,5
LeNet,51,9,0,0
LeNet,51,9,1,0
LeNet,51,9,2,0
LeNet,51,9,3,0
LeNet,51,9,4,1
LeNet,51,9,5,0
LeNet,51,9,6,0
LeNet,51,9,7,4
LeNet,51,9,8,10
LeNet,51,9,9,301
LeNet,51,9,10,4
LeNet,51,9,11,0
LeNet,51,10,0,0
LeNet,51,10,1,0
LeNet,51,10,2,0
LeNet,51,10,3,0
LeNet,51,10,4,0
LeNet,51,10,5,10
LeNet,51,10,6,0
LeNet,51,10,7,19
LeNet,51,10,8,20
LeNet,51,10,9,1
LeNet,51,10,10,269
LeNet,51,10,11,1
LeNet,51,11,0,0
LeNet,51,11,1,0
LeNet,51,11,2,0
LeNet,51,11,3,0
LeNet,51,11,4,0
LeNet,51,11,5,0
LeNet,51,11,6,0
LeNet,51,11,7,2
LeNet,51,11,8,1
LeNet,51,11,9,1
LeNet,51,11,10,0
LeNet,51,11,11,316
