epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,2.2023439473197572,0.5148214285714285,0.5011397362730177,2.0562524145557766,0.3842261904761905,0.3580870364383026,0.3580870364383026,0.00019559508646656385,36.726842446252704,36.726842446252704,1.0
2.0,1.5627591380051205,0.6655952380952381,0.6581956754341417,1.8748847293002264,0.4669642857142857,0.44883032975780884,0.44883032975780884,0.00018281152949374527,23.921931732445955,60.64877417869866,1.0
3.0,1.2348667785099574,0.7573214285714286,0.7554706875385824,1.705607786206972,0.5318452380952381,0.5225775995064633,0.5225775995064633,0.0001629006727063226,26.815438471734524,87.46421265043318,1.0
4.0,1.0249346662703014,0.8045238095238095,0.8020895828648555,1.6901851757651283,0.5592261904761905,0.551456811233976,0.551456811233976,0.0001378115294937453,27.50545480288565,114.96966745331883,1.0
5.0,0.8868104948316302,0.8480952380952381,0.8469444717125433,1.6894521117210388,0.5839285714285715,0.578860891303994,0.578860891303994,0.00011,25.939734239131212,140.90940169245005,1.0
6.0,0.7955678912287667,0.8703571428571428,0.8695915626435405,1.69005884599118,0.5928571428571429,0.5900361987840542,0.5900361987840542,8.218847050625475e-05,28.004110457375646,168.9135121498257,1.0
7.0,0.730632377635865,0.8923214285714286,0.8913973939990387,1.6853702425956727,0.5988095238095238,0.5958104027817602,0.5958104027817602,5.7099327293677434e-05,28.617971723899245,197.53148387372494,1.0
8.0,0.6882006166662489,0.8997619047619048,0.8992130667891551,1.7157591376985823,0.5991071428571428,0.5967366899275591,0.5967366899275591,3.718847050625474e-05,26.2456477843225,223.77713165804744,1.0
9.0,0.6500826124634062,0.9057142857142857,0.9051946390155273,1.7301848525092716,0.6047619047619047,0.6029729096910761,0.6029729096910761,2.4404913533436186e-05,27.560506094247103,251.33763775229454,1.0
10.0,0.6331075317802883,0.9116666666666666,0.9109270367632628,1.73067332974502,0.606845238095238,0.6039147786150049,0.6039147786150049,0.0002,28.34172266162932,279.67936041392386,1.0
11.0,0.6574811643929709,0.9228571428571428,0.922386980499279,1.6925216754277548,0.6279761904761905,0.6260830934329277,0.6260830934329277,0.0001988919506535624,26.03249079361558,305.71185120753944,1.0
12.0,0.6116130872567495,0.9263095238095238,0.9252008636541299,1.720869566429229,0.6372023809523809,0.6307641485644765,0.6307641485644765,0.00019559508646656385,28.279346749186516,333.99119795672596,1.0
13.0,0.5588950377986545,0.9305357142857142,0.9296210707649893,1.8396631098928906,0.6279761904761905,0.623162368888376,0.623162368888376,0.0001901905871769531,26.191689578816295,360.18288753554225,0.0
14.0,0.5221841734080087,0.9495238095238095,0.9492705965756927,1.8008599702801023,0.6407738095238096,0.6394477147709416,0.6394477147709416,0.00018281152949374527,25.919818934053183,386.10270646959543,1.0
15.0,0.4919385612010956,0.9521428571428572,0.951544789512799,1.8348228236039479,0.6491071428571429,0.645428895293427,0.645428895293427,0.00017363961030678927,26.78520066291094,412.88790713250637,1.0
16.0,0.4691111091772715,0.9525595238095238,0.951746343160242,1.9007803889967145,0.6494047619047619,0.6458388976680396,0.6458388976680396,0.0001629006727063226,23.99178939498961,436.879696527496,1.0
17.0,0.4448288383654186,0.9678571428571429,0.9676445379594137,1.8730836225407463,0.6544642857142857,0.6522785286605101,0.6522785286605101,0.00015085914497655923,26.200454652309418,463.0801511798054,1.0
18.0,0.4296518437635331,0.969047619047619,0.9687274794246816,1.8488545521384194,0.6636904761904762,0.6599257838094176,0.6599257838094176,0.0001378115294937453,25.841989416629076,488.9221405964345,1.0
