model,seed,class_id,class_name,precision,recall,f1,support
MobileNet_V2,44,0,class_0,0.9723926380368068,0.9906249999999969,0.9814241486063081,320
MobileNet_V2,44,1,class_1,0.977917981072552,0.9687499999999969,0.9733124018833272,320
MobileNet_V2,44,2,class_2,0.9080459770114916,0.9874999999999968,0.9461077844306356,320
MobileNet_V2,44,3,class_3,0.7054054054054034,0.8156249999999974,0.756521739129935,320
MobileNet_V2,44,4,class_4,0.9627329192546553,0.9687499999999969,0.9657320872269112,320
MobileNet_V2,44,5,class_5,0.9696969696969667,0.9999999999999968,0.9846153846148816,320
MobileNet_V2,44,6,class_6,0.7631578947368391,0.634374999999998,0.6928327645046213,320
MobileNet_V2,44,7,class_7,0.9155844155844125,0.8812499999999972,0.8980891719740196,320
MobileNet_V2,44,8,class_8,0.9515151515151485,0.9812499999999968,0.9661538461533431,320
MobileNet_V2,44,9,class_9,0.9967637540453042,0.9624999999999969,0.9793322734494174,320
MobileNet_V2,44,10,class_10,0.9771986970684007,0.937499999999997,0.9569377990425593,320
MobileNet_V2,44,11,class_11,0.9967426710097687,0.9562499999999969,0.9760765550234204,320
