model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
LeNet,LeNet-style CNN,0.9998214285714285,,0.9998214285557432,,0.8651785714285715,,0.8626241638594413,,0.9005208333333333,,0.8999865703690451,,0.073726,679.2569178976119,,0.013687188038602471,
