epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.064313289920489,0.637957236620908,0.7928571428571428,0.7930154918403288,0.0006,63.929732186719775,63.929732186719775
2.0,0.4763095013726325,0.45222651021987464,0.8410714285714286,0.8325524775765464,0.0006,47.412024738267064,111.34175692498684
3.0,0.3291525501296634,0.3551739189072534,0.8767857142857143,0.8753086802123805,0.0006,51.10074778832495,162.4425047133118
4.0,0.25711044447762627,0.37819285572477385,0.8800595238095238,0.8820641732833757,0.0006,54.252922024577856,216.69542673788965
5.0,0.21924824850190253,0.3455238207189073,0.8919642857142858,0.8904286435733001,0.0006,53.79808639548719,270.49351313337684
6.0,0.19991188905778384,0.26465975288188237,0.9133928571428571,0.9125558717394888,0.0006,53.66533318720758,324.1588463205844
7.0,0.1747303504319418,0.49779468267673416,0.8645833333333334,0.8569450298249093,0.0006,53.47399476915598,377.6328410897404
8.0,0.15463938413631348,0.3195821657838895,0.9101190476190476,0.9086253244872475,0.0006,54.582477048039436,432.21531813777983
9.0,0.1385766403518972,0.3240285666993562,0.8994047619047619,0.8990127977018948,0.0003,55.7191903013736,487.93450843915343
10.0,0.07485451075292769,0.2950135618485915,0.9095238095238095,0.9092386867459344,0.0003,51.604113824665546,539.538622263819
