epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.0949009380879857,0.5192764009501497,0.7857142857142857,0.8310084014492467,0.001,109.12432589940727,109.12432589940727
2.0,0.5408765166430246,0.5234153959952371,0.8092261904761905,0.8006802105494164,0.001,104.10963200032711,213.23395789973438
3.0,0.4058555479986327,0.6478012064915848,0.7776785714285714,0.7728134938387191,0.001,104.30529738031328,317.53925528004766
4.0,0.34435101636818477,0.44190953519220266,0.8580357142857142,0.8572772457945769,0.001,104.97447726503015,422.5137325450778
5.0,0.27775223653231346,0.27696731875398006,0.9071428571428571,0.90721523731095,0.001,109.03259294852614,531.546325493604
6.0,0.24253799747143473,0.31888170484164785,0.9020833333333333,0.902589507971987,0.001,99.70313805527985,631.2494635488838
7.0,0.2050531241297722,0.3507460716826158,0.887797619047619,0.8878685099151542,0.001,102.48145798407495,733.7309215329587
8.0,0.18108888543787457,0.24790623189448005,0.9181547619047619,0.9180484571682915,0.001,99.76961713284254,833.5005386658013
9.0,0.1539685583966119,0.4179456409742914,0.8610119047619048,0.8566119651867016,0.001,104.21861141175032,937.7191500775516
10.0,0.14772688520806176,0.3589220587874999,0.8970238095238096,0.895917052260114,0.001,103.05920497141778,1040.7783550489694
