model,seed,class_id,class_name,precision,recall,f1,support
LSTM,45,0,class_0,0.8717948717948689,0.8499999999999973,0.8607594936703834,320
LSTM,45,1,class_1,0.7801204819277084,0.8093749999999974,0.7944785276068596,320
LSTM,45,2,class_2,0.8053333333333311,0.943749999999997,0.8690647482009393,320
LSTM,45,3,class_3,0.6674816625916854,0.8531249999999972,0.7489711934151432,320
LSTM,45,4,class_4,0.9535714285714251,0.8343749999999973,0.8899999999994991,320
LSTM,45,5,class_5,0.8786127167630032,0.949999999999997,0.9129129129124108,320
LSTM,45,6,class_6,0.7298387096774164,0.5656249999999982,0.6373239436614776,320
LSTM,45,7,class_7,0.9028776978417233,0.7843749999999975,0.8394648829426433,320
LSTM,45,8,class_8,0.8653295128939803,0.943749999999997,0.9028400597902306,320
LSTM,45,9,class_9,0.9211356466876942,0.9124999999999971,0.9167974882255566,320
LSTM,45,10,class_10,0.9352750809061458,0.9031249999999971,0.918918918918416,320
LSTM,45,11,class_11,0.870175438596488,0.7749999999999975,0.8198347107433005,320
