model,seed,class_id,class_name,precision,recall,f1,support
CNN_LSTM,44,0,class_0,0.9506172839506143,0.9624999999999969,0.9565217391299317,320
CNN_LSTM,44,1,class_1,0.9905956112852633,0.9874999999999968,0.9890453834110774,320
CNN_LSTM,44,2,class_2,0.9264705882352914,0.9843749999999969,0.9545454545449521,320
CNN_LSTM,44,3,class_3,0.6838046272493555,0.8312499999999974,0.7503526093083883,320
CNN_LSTM,44,4,class_4,0.9473684210526285,0.9562499999999969,0.9517884914458421,320
CNN_LSTM,44,5,class_5,0.9845679012345648,0.9968749999999968,0.9906832298131615,320
CNN_LSTM,44,6,class_6,0.766798418972329,0.6062499999999981,0.6771378708546528,320
CNN_LSTM,44,7,class_7,0.926517571884981,0.9062499999999971,0.9162717219584228,320
CNN_LSTM,44,8,class_8,0.9487179487179456,0.924999999999997,0.9367088607589907,320
CNN_LSTM,44,9,class_9,0.9810725552050441,0.9718749999999969,0.9764521193087591,320
CNN_LSTM,44,10,class_10,0.9905660377358458,0.9843749999999969,0.9874608150465187,320
CNN_LSTM,44,11,class_11,0.9837662337662305,0.946874999999997,0.964968152865739,320
