model,seed,class_id,class_name,precision,recall,f1,support
MobileNet_V2,43,0,class_0,0.9161849710982631,0.9906249999999969,0.9519519519514497,320
MobileNet_V2,43,1,class_1,0.9905660377358458,0.9843749999999969,0.9874608150465187,320
MobileNet_V2,43,2,class_2,0.9875389408099657,0.9906249999999969,0.9890795631820241,320
MobileNet_V2,43,3,class_3,0.7929936305732458,0.7781249999999975,0.7854889589900338,320
MobileNet_V2,43,4,class_4,0.9755351681957156,0.9968749999999968,0.9860896445126345,320
MobileNet_V2,43,5,class_5,0.9722222222222191,0.9843749999999969,0.9782608695647141,320
MobileNet_V2,43,6,class_6,0.8266666666666639,0.7749999999999975,0.7999999999994979,320
MobileNet_V2,43,7,class_7,0.9084967320261408,0.8687499999999972,0.8881789137375165,320
MobileNet_V2,43,8,class_8,0.946874999999997,0.946874999999997,0.946874999999497,320
MobileNet_V2,43,9,class_9,0.9743589743589711,0.949999999999997,0.9620253164551932,320
MobileNet_V2,43,10,class_10,0.859649122807015,0.9187499999999971,0.888217522658108,320
MobileNet_V2,43,11,class_11,0.9838709677419323,0.953124999999997,0.9682539682534652,320
