model,seed,true_label,pred_label,count
MobileNet_V2,43,0,0,317
MobileNet_V2,43,0,1,0
MobileNet_V2,43,0,2,1
MobileNet_V2,43,0,3,0
MobileNet_V2,43,0,4,1
MobileNet_V2,43,0,5,0
MobileNet_V2,43,0,6,0
MobileNet_V2,43,0,7,0
MobileNet_V2,43,0,8,0
MobileNet_V2,43,0,9,0
MobileNet_V2,43,0,10,1
MobileNet_V2,43,0,11,0
MobileNet_V2,43,1,0,0
MobileNet_V2,43,1,1,315
MobileNet_V2,43,1,2,0
MobileNet_V2,43,1,3,0
MobileNet_V2,43,1,4,0
MobileNet_V2,43,1,5,5
MobileNet_V2,43,1,6,0
MobileNet_V2,43,1,7,0
MobileNet_V2,43,1,8,0
MobileNet_V2,43,1,9,0
MobileNet_V2,43,1,10,0
MobileNet_V2,43,1,11,0
MobileNet_V2,43,2,0,0
MobileNet_V2,43,2,1,0
MobileNet_V2,43,2,2,317
MobileNet_V2,43,2,3,0
MobileNet_V2,43,2,4,0
MobileNet_V2,43,2,5,1
MobileNet_V2,43,2,6,2
MobileNet_V2,43,2,7,0
MobileNet_V2,43,2,8,0
MobileNet_V2,43,2,9,0
MobileNet_V2,43,2,10,0
MobileNet_V2,43,2,11,0
MobileNet_V2,43,3,0,21
MobileNet_V2,43,3,1,0
MobileNet_V2,43,3,2,0
MobileNet_V2,43,3,3,249
MobileNet_V2,43,3,4,6
MobileNet_V2,43,3,5,0
MobileNet_V2,43,3,6,43
MobileNet_V2,43,3,7,0
MobileNet_V2,43,3,8,0
MobileNet_V2,43,3,9,0
MobileNet_V2,43,3,10,0
MobileNet_V2,43,3,11,1
MobileNet_V2,43,4,0,1
MobileNet_V2,43,4,1,0
MobileNet_V2,43,4,2,0
MobileNet_V2,43,4,3,0
MobileNet_V2,43,4,4,319
MobileNet_V2,43,4,5,0
MobileNet_V2,43,4,6,0
MobileNet_V2,43,4,7,0
MobileNet_V2,43,4,8,0
MobileNet_V2,43,4,9,0
MobileNet_V2,43,4,10,0
MobileNet_V2,43,4,11,0
MobileNet_V2,43,5,0,0
MobileNet_V2,43,5,1,3
MobileNet_V2,43,5,2,0
MobileNet_V2,43,5,3,0
MobileNet_V2,43,5,4,0
MobileNet_V2,43,5,5,315
MobileNet_V2,43,5,6,0
MobileNet_V2,43,5,7,0
MobileNet_V2,43,5,8,0
MobileNet_V2,43,5,9,0
MobileNet_V2,43,5,10,2
MobileNet_V2,43,5,11,0
MobileNet_V2,43,6,0,7
MobileNet_V2,43,6,1,0
MobileNet_V2,43,6,2,0
MobileNet_V2,43,6,3,64
MobileNet_V2,43,6,4,1
MobileNet_V2,43,6,5,0
MobileNet_V2,43,6,6,248
MobileNet_V2,43,6,7,0
MobileNet_V2,43,6,8,0
MobileNet_V2,43,6,9,0
MobileNet_V2,43,6,10,0
MobileNet_V2,43,6,11,0
MobileNet_V2,43,7,0,0
MobileNet_V2,43,7,1,0
MobileNet_V2,43,7,2,0
MobileNet_V2,43,7,3,0
MobileNet_V2,43,7,4,0
MobileNet_V2,43,7,5,0
MobileNet_V2,43,7,6,0
MobileNet_V2,43,7,7,278
MobileNet_V2,43,7,8,8
MobileNet_V2,43,7,9,0
MobileNet_V2,43,7,10,33
MobileNet_V2,43,7,11,1
MobileNet_V2,43,8,0,0
MobileNet_V2,43,8,1,0
MobileNet_V2,43,8,2,3
MobileNet_V2,43,8,3,0
MobileNet_V2,43,8,4,0
MobileNet_V2,43,8,5,0
MobileNet_V2,43,8,6,0
MobileNet_V2,43,8,7,4
MobileNet_V2,43,8,8,303
MobileNet_V2,43,8,9,2
MobileNet_V2,43,8,10,6
MobileNet_V2,43,8,11,2
MobileNet_V2,43,9,0,0
MobileNet_V2,43,9,1,0
MobileNet_V2,43,9,2,0
MobileNet_V2,43,9,3,0
MobileNet_V2,43,9,4,0
MobileNet_V2,43,9,5,0
MobileNet_V2,43,9,6,0
MobileNet_V2,43,9,7,5
MobileNet_V2,43,9,8,5
MobileNet_V2,43,9,9,304
MobileNet_V2,43,9,10,5
MobileNet_V2,43,9,11,1
MobileNet_V2,43,10,0,0
MobileNet_V2,43,10,1,0
MobileNet_V2,43,10,2,0
MobileNet_V2,43,10,3,0
MobileNet_V2,43,10,4,0
MobileNet_V2,43,10,5,3
MobileNet_V2,43,10,6,0
MobileNet_V2,43,10,7,18
MobileNet_V2,43,10,8,4
MobileNet_V2,43,10,9,1
MobileNet_V2,43,10,10,294
MobileNet_V2,43,10,11,0
MobileNet_V2,43,11,0,0
MobileNet_V2,43,11,1,0
MobileNet_V2,43,11,2,0
MobileNet_V2,43,11,3,1
MobileNet_V2,43,11,4,0
MobileNet_V2,43,11,5,0
MobileNet_V2,43,11,6,7
MobileNet_V2,43,11,7,1
MobileNet_V2,43,11,8,0
MobileNet_V2,43,11,9,5
MobileNet_V2,43,11,10,1
MobileNet_V2,43,11,11,305
