model,seed,class_id,class_name,precision,recall,f1,support
LSTM,47,0,class_0,0.9099999999999969,0.8531249999999972,0.8806451612898201,320
LSTM,47,1,class_1,0.8209366391184549,0.931249999999997,0.8726207906290747,320
LSTM,47,2,class_2,0.8720930232558114,0.937499999999997,0.9036144578308231,320
LSTM,47,3,class_3,0.7127272727272701,0.612499999999998,0.6588235294112652,320
LSTM,47,4,class_4,0.8132183908045953,0.8843749999999971,0.8473053892210551,320
LSTM,47,5,class_5,0.9594594594594561,0.8874999999999972,0.9220779220774198,320
LSTM,47,6,class_6,0.6666666666666649,0.7999999999999975,0.7272727272722292,320
LSTM,47,7,class_7,0.9420731707317044,0.965624999999997,0.9537037037032008,320
LSTM,47,8,class_8,0.9563758389261712,0.8906249999999971,0.9223300970868762,320
LSTM,47,9,class_9,0.8768115942028953,0.7562499999999975,0.8120805369122516,320
LSTM,47,10,class_10,0.8959537572254309,0.9687499999999969,0.9309309309304289,320
LSTM,47,11,class_11,0.9680851063829752,0.8531249999999972,0.9069767441855454,320
