model,seed,true_label,pred_label,count
LSTM,47,0,0,273
LSTM,47,0,1,0
LSTM,47,0,2,32
LSTM,47,0,3,0
LSTM,47,0,4,5
LSTM,47,0,5,1
LSTM,47,0,6,0
LSTM,47,0,7,2
LSTM,47,0,8,6
LSTM,47,0,9,1
LSTM,47,0,10,0
LSTM,47,0,11,0
LSTM,47,1,0,0
LSTM,47,1,1,298
LSTM,47,1,2,0
LSTM,47,1,3,0
LSTM,47,1,4,12
LSTM,47,1,5,6
LSTM,47,1,6,1
LSTM,47,1,7,0
LSTM,47,1,8,0
LSTM,47,1,9,1
LSTM,47,1,10,2
LSTM,47,1,11,0
LSTM,47,2,0,4
LSTM,47,2,1,1
LSTM,47,2,2,300
LSTM,47,2,3,0
LSTM,47,2,4,1
LSTM,47,2,5,1
LSTM,47,2,6,1
LSTM,47,2,7,11
LSTM,47,2,8,1
LSTM,47,2,9,0
LSTM,47,2,10,0
LSTM,47,2,11,0
LSTM,47,3,0,1
LSTM,47,3,1,0
LSTM,47,3,2,0
LSTM,47,3,3,196
LSTM,47,3,4,7
LSTM,47,3,5,0
LSTM,47,3,6,114
LSTM,47,3,7,0
LSTM,47,3,8,0
LSTM,47,3,9,2
LSTM,47,3,10,0
LSTM,47,3,11,0
LSTM,47,4,0,10
LSTM,47,4,1,8
LSTM,47,4,2,0
LSTM,47,4,3,0
LSTM,47,4,4,283
LSTM,47,4,5,0
LSTM,47,4,6,1
LSTM,47,4,7,0
LSTM,47,4,8,0
LSTM,47,4,9,17
LSTM,47,4,10,0
LSTM,47,4,11,1
LSTM,47,5,0,2
LSTM,47,5,1,18
LSTM,47,5,2,1
LSTM,47,5,3,0
LSTM,47,5,4,2
LSTM,47,5,5,284
LSTM,47,5,6,0
LSTM,47,5,7,0
LSTM,47,5,8,1
LSTM,47,5,9,0
LSTM,47,5,10,11
LSTM,47,5,11,1
LSTM,47,6,0,0
LSTM,47,6,1,0
LSTM,47,6,2,0
LSTM,47,6,3,55
LSTM,47,6,4,7
LSTM,47,6,5,0
LSTM,47,6,6,256
LSTM,47,6,7,0
LSTM,47,6,8,0
LSTM,47,6,9,0
LSTM,47,6,10,1
LSTM,47,6,11,1
LSTM,47,7,0,0
LSTM,47,7,1,0
LSTM,47,7,2,2
LSTM,47,7,3,0
LSTM,47,7,4,0
LSTM,47,7,5,0
LSTM,47,7,6,0
LSTM,47,7,7,309
LSTM,47,7,8,0
LSTM,47,7,9,0
LSTM,47,7,10,9
LSTM,47,7,11,0
LSTM,47,8,0,9
LSTM,47,8,1,0
LSTM,47,8,2,9
LSTM,47,8,3,0
LSTM,47,8,4,0
LSTM,47,8,5,2
LSTM,47,8,6,0
LSTM,47,8,7,1
LSTM,47,8,8,285
LSTM,47,8,9,2
LSTM,47,8,10,6
LSTM,47,8,11,6
LSTM,47,9,0,1
LSTM,47,9,1,38
LSTM,47,9,2,0
LSTM,47,9,3,2
LSTM,47,9,4,30
LSTM,47,9,5,0
LSTM,47,9,6,1
LSTM,47,9,7,0
LSTM,47,9,8,0
LSTM,47,9,9,242
LSTM,47,9,10,6
LSTM,47,9,11,0
LSTM,47,10,0,0
LSTM,47,10,1,0
LSTM,47,10,2,0
LSTM,47,10,3,0
LSTM,47,10,4,0
LSTM,47,10,5,2
LSTM,47,10,6,0
LSTM,47,10,7,4
LSTM,47,10,8,4
LSTM,47,10,9,0
LSTM,47,10,10,310
LSTM,47,10,11,0
LSTM,47,11,0,0
LSTM,47,11,1,0
LSTM,47,11,2,0
LSTM,47,11,3,22
LSTM,47,11,4,1
LSTM,47,11,5,0
LSTM,47,11,6,10
LSTM,47,11,7,1
LSTM,47,11,8,1
LSTM,47,11,9,11
LSTM,47,11,10,1
LSTM,47,11,11,273
