model,seed,class_id,class_name,precision,recall,f1,support
ResNet18,42,0,class_0,0.9785276073619601,0.9968749999999968,0.9876160990707042,320
ResNet18,42,1,class_1,0.9907120743034025,0.9999999999999968,0.9953343701394657,320
ResNet18,42,2,class_2,0.955223880597012,0.9999999999999968,0.9770992366407185,320
ResNet18,42,3,class_3,0.7153652392947085,0.8874999999999972,0.7921896792184713,320
ResNet18,42,4,class_4,0.9999999999999968,0.9968749999999968,0.9984350547725798,320
ResNet18,42,5,class_5,0.9999999999999968,0.9874999999999968,0.9937106918233961,320
ResNet18,42,6,class_6,0.8253968253968221,0.6499999999999979,0.7272727272722317,320
ResNet18,42,7,class_7,0.9463414634146295,0.6062499999999981,0.7390476190471401,320
ResNet18,42,8,class_8,0.7860696517412915,0.9874999999999968,0.8753462603873156,320
ResNet18,42,9,class_9,0.9929824561403473,0.8843749999999971,0.9355371900821431,320
ResNet18,42,10,class_10,0.8984126984126954,0.8843749999999971,0.8913385826766624,320
ResNet18,42,11,class_11,0.8082191780821895,0.921874999999997,0.8613138686126381,320
