epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,0.925949216399874,0.6294935696802678,0.7767857142857143,0.7766403447647837,0.001,28.99928344413638,28.99928344413638
2.0,0.30984497772795816,0.5930599490668447,0.8193452380952381,0.8190295245489341,0.001,15.725258821621537,44.72454226575792
3.0,0.16663678375738009,0.5420461543231448,0.8380952380952381,0.8385211672946594,0.001,16.250394377857447,60.974936643615365
4.0,0.10427106261253356,0.5262648930113453,0.85,0.8498158750862052,0.001,16.349032470956445,77.32396911457181
5.0,0.09041208795848348,0.6168390150087015,0.8184523809523809,0.8191792740157965,0.001,16.466114141047,93.79008325561881
6.0,0.06748044931462834,0.5839988122429488,0.8348214285714286,0.8346416278488791,0.001,15.583510220050812,109.37359347566962
7.0,0.05478489811931338,0.5538355872805931,0.8464285714285714,0.8462735892128942,0.0005,15.491714928299189,124.86530840396881
8.0,0.022229339480400085,0.5581955969675358,0.8592261904761904,0.8588838842945425,0.0005,15.302015462890267,140.16732386685908
9.0,0.008062751101596015,0.6026020452770982,0.8604166666666667,0.8607115697517685,0.0005,15.217382375150919,155.38470624201
10.0,0.0038729904946826752,0.6472421797322113,0.862202380952381,0.8620258663965291,0.00025,15.396024815738201,170.7807310577482
