epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.032105833575839,0.7595808552489394,0.7324404761904761,0.7323966303923269,0.0006,29.282243533059955,29.282243533059955
2.0,0.3904521383487043,0.6431582657054865,0.794345238095238,0.7913356786518834,0.0006,16.318365592509508,45.60060912556946
3.0,0.2159396841412499,0.695948926357752,0.7982142857142858,0.7966542138638385,0.0006,17.853138299658895,63.45374742522836
4.0,0.1413219570687839,0.6539539514505859,0.8244047619047619,0.8244818600641639,0.0006,16.218816336244345,79.6725637614727
5.0,0.09903423137608029,0.7012050795688992,0.8261904761904761,0.8250422199336707,0.0003,18.78504709713161,98.45761085860431
6.0,0.044859509390024914,0.756879937237006,0.8315476190476191,0.8302694038807403,0.0003,19.24282816052437,117.70043901912868
7.0,0.02065465477250871,0.8018944580514341,0.8449404761904762,0.8455097421446133,0.0003,16.689743243157864,134.39018226228654
8.0,0.019558130240156537,0.902037478252463,0.8330357142857143,0.8336281102606095,0.00015,18.71792806312442,153.10811032541096
9.0,0.00895612949416751,0.8555642825596632,0.8482142857142857,0.8491395214476483,0.00015,18.20876099728048,171.31687132269144
10.0,0.0032050605827853794,0.9154781115193925,0.850297619047619,0.8507516466371071,0.00015,18.26523334532976,189.5821046680212
