split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,TCN,temporal,0.8403645833333333,,0.8401117605311281,,0.8432978938526907,,0.8403645833333306,,887.1973651666194,,0.13743264717049897,,2.083724
