model,seed,true_label,pred_label,count
Transformer,42,0,0,303
Transformer,42,0,1,0
Transformer,42,0,2,3
Transformer,42,0,3,3
Transformer,42,0,4,1
Transformer,42,0,5,0
Transformer,42,0,6,3
Transformer,42,0,7,1
Transformer,42,0,8,5
Transformer,42,0,9,0
Transformer,42,0,10,0
Transformer,42,0,11,1
Transformer,42,1,0,4
Transformer,42,1,1,224
Transformer,42,1,2,0
Transformer,42,1,3,4
Transformer,42,1,4,31
Transformer,42,1,5,33
Transformer,42,1,6,4
Transformer,42,1,7,5
Transformer,42,1,8,1
Transformer,42,1,9,10
Transformer,42,1,10,4
Transformer,42,1,11,0
Transformer,42,2,0,16
Transformer,42,2,1,0
Transformer,42,2,2,301
Transformer,42,2,3,0
Transformer,42,2,4,0
Transformer,42,2,5,1
Transformer,42,2,6,0
Transformer,42,2,7,0
Transformer,42,2,8,1
Transformer,42,2,9,0
Transformer,42,2,10,0
Transformer,42,2,11,1
Transformer,42,3,0,4
Transformer,42,3,1,2
Transformer,42,3,2,0
Transformer,42,3,3,224
Transformer,42,3,4,5
Transformer,42,3,5,0
Transformer,42,3,6,74
Transformer,42,3,7,1
Transformer,42,3,8,1
Transformer,42,3,9,1
Transformer,42,3,10,0
Transformer,42,3,11,8
Transformer,42,4,0,27
Transformer,42,4,1,15
Transformer,42,4,2,0
Transformer,42,4,3,11
Transformer,42,4,4,232
Transformer,42,4,5,3
Transformer,42,4,6,9
Transformer,42,4,7,2
Transformer,42,4,8,3
Transformer,42,4,9,12
Transformer,42,4,10,4
Transformer,42,4,11,2
Transformer,42,5,0,6
Transformer,42,5,1,38
Transformer,42,5,2,0
Transformer,42,5,3,2
Transformer,42,5,4,6
Transformer,42,5,5,248
Transformer,42,5,6,3
Transformer,42,5,7,3
Transformer,42,5,8,1
Transformer,42,5,9,5
Transformer,42,5,10,8
Transformer,42,5,11,0
Transformer,42,6,0,7
Transformer,42,6,1,5
Transformer,42,6,2,1
Transformer,42,6,3,118
Transformer,42,6,4,5
Transformer,42,6,5,1
Transformer,42,6,6,164
Transformer,42,6,7,4
Transformer,42,6,8,2
Transformer,42,6,9,3
Transformer,42,6,10,0
Transformer,42,6,11,10
Transformer,42,7,0,2
Transformer,42,7,1,0
Transformer,42,7,2,33
Transformer,42,7,3,6
Transformer,42,7,4,1
Transformer,42,7,5,3
Transformer,42,7,6,3
Transformer,42,7,7,121
Transformer,42,7,8,21
Transformer,42,7,9,5
Transformer,42,7,10,87
Transformer,42,7,11,38
Transformer,42,8,0,16
Transformer,42,8,1,0
Transformer,42,8,2,8
Transformer,42,8,3,0
Transformer,42,8,4,0
Transformer,42,8,5,0
Transformer,42,8,6,0
Transformer,42,8,7,2
Transformer,42,8,8,284
Transformer,42,8,9,1
Transformer,42,8,10,8
Transformer,42,8,11,1
Transformer,42,9,0,10
Transformer,42,9,1,1
Transformer,42,9,2,1
Transformer,42,9,3,18
Transformer,42,9,4,25
Transformer,42,9,5,1
Transformer,42,9,6,1
Transformer,42,9,7,2
Transformer,42,9,8,11
Transformer,42,9,9,234
Transformer,42,9,10,4
Transformer,42,9,11,12
Transformer,42,10,0,8
Transformer,42,10,1,5
Transformer,42,10,2,6
Transformer,42,10,3,1
Transformer,42,10,4,5
Transformer,42,10,5,11
Transformer,42,10,6,1
Transformer,42,10,7,67
Transformer,42,10,8,35
Transformer,42,10,9,2
Transformer,42,10,10,178
Transformer,42,10,11,1
Transformer,42,11,0,1
Transformer,42,11,1,1
Transformer,42,11,2,1
Transformer,42,11,3,10
Transformer,42,11,4,4
Transformer,42,11,5,0
Transformer,42,11,6,9
Transformer,42,11,7,1
Transformer,42,11,8,14
Transformer,42,11,9,7
Transformer,42,11,10,0
Transformer,42,11,11,272
