model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
EfficientNet_B0,EfficientNet_B0,0.9989285714285714,,0.9999999999994992,,0.9261904761904762,,0.925946525329478,,0.9307291666666667,,0.93060919742305,,4.045096,1195.7022791262716,,0.26445592229720205,
