model,seed,true_label,pred_label,count
GRU,43,0,0,275
GRU,43,0,1,0
GRU,43,0,2,16
GRU,43,0,3,0
GRU,43,0,4,2
GRU,43,0,5,6
GRU,43,0,6,9
GRU,43,0,7,0
GRU,43,0,8,6
GRU,43,0,9,1
GRU,43,0,10,1
GRU,43,0,11,4
GRU,43,1,0,0
GRU,43,1,1,263
GRU,43,1,2,0
GRU,43,1,3,0
GRU,43,1,4,4
GRU,43,1,5,50
GRU,43,1,6,0
GRU,43,1,7,1
GRU,43,1,8,0
GRU,43,1,9,0
GRU,43,1,10,1
GRU,43,1,11,1
GRU,43,2,0,13
GRU,43,2,1,0
GRU,43,2,2,304
GRU,43,2,3,0
GRU,43,2,4,0
GRU,43,2,5,1
GRU,43,2,6,0
GRU,43,2,7,0
GRU,43,2,8,2
GRU,43,2,9,0
GRU,43,2,10,0
GRU,43,2,11,0
GRU,43,3,0,6
GRU,43,3,1,1
GRU,43,3,2,1
GRU,43,3,3,221
GRU,43,3,4,8
GRU,43,3,5,0
GRU,43,3,6,64
GRU,43,3,7,0
GRU,43,3,8,0
GRU,43,3,9,10
GRU,43,3,10,0
GRU,43,3,11,9
GRU,43,4,0,6
GRU,43,4,1,18
GRU,43,4,2,0
GRU,43,4,3,0
GRU,43,4,4,282
GRU,43,4,5,8
GRU,43,4,6,0
GRU,43,4,7,0
GRU,43,4,8,0
GRU,43,4,9,6
GRU,43,4,10,0
GRU,43,4,11,0
GRU,43,5,0,1
GRU,43,5,1,7
GRU,43,5,2,0
GRU,43,5,3,0
GRU,43,5,4,0
GRU,43,5,5,305
GRU,43,5,6,0
GRU,43,5,7,1
GRU,43,5,8,0
GRU,43,5,9,0
GRU,43,5,10,6
GRU,43,5,11,0
GRU,43,6,0,4
GRU,43,6,1,0
GRU,43,6,2,0
GRU,43,6,3,95
GRU,43,6,4,11
GRU,43,6,5,0
GRU,43,6,6,206
GRU,43,6,7,0
GRU,43,6,8,0
GRU,43,6,9,0
GRU,43,6,10,0
GRU,43,6,11,4
GRU,43,7,0,8
GRU,43,7,1,1
GRU,43,7,2,5
GRU,43,7,3,0
GRU,43,7,4,3
GRU,43,7,5,10
GRU,43,7,6,2
GRU,43,7,7,248
GRU,43,7,8,29
GRU,43,7,9,1
GRU,43,7,10,10
GRU,43,7,11,3
GRU,43,8,0,12
GRU,43,8,1,0
GRU,43,8,2,8
GRU,43,8,3,0
GRU,43,8,4,0
GRU,43,8,5,1
GRU,43,8,6,0
GRU,43,8,7,4
GRU,43,8,8,290
GRU,43,8,9,1
GRU,43,8,10,4
GRU,43,8,11,0
GRU,43,9,0,2
GRU,43,9,1,6
GRU,43,9,2,0
GRU,43,9,3,1
GRU,43,9,4,4
GRU,43,9,5,4
GRU,43,9,6,0
GRU,43,9,7,0
GRU,43,9,8,8
GRU,43,9,9,286
GRU,43,9,10,5
GRU,43,9,11,4
GRU,43,10,0,1
GRU,43,10,1,2
GRU,43,10,2,1
GRU,43,10,3,0
GRU,43,10,4,0
GRU,43,10,5,6
GRU,43,10,6,0
GRU,43,10,7,12
GRU,43,10,8,3
GRU,43,10,9,2
GRU,43,10,10,293
GRU,43,10,11,0
GRU,43,11,0,2
GRU,43,11,1,0
GRU,43,11,2,0
GRU,43,11,3,6
GRU,43,11,4,3
GRU,43,11,5,1
GRU,43,11,6,40
GRU,43,11,7,0
GRU,43,11,8,2
GRU,43,11,9,6
GRU,43,11,10,0
GRU,43,11,11,260
