model,seed,true_label,pred_label,count
ResNet18,43,0,0,311
ResNet18,43,0,1,0
ResNet18,43,0,2,6
ResNet18,43,0,3,1
ResNet18,43,0,4,0
ResNet18,43,0,5,1
ResNet18,43,0,6,0
ResNet18,43,0,7,0
ResNet18,43,0,8,0
ResNet18,43,0,9,0
ResNet18,43,0,10,1
ResNet18,43,0,11,0
ResNet18,43,1,0,0
ResNet18,43,1,1,295
ResNet18,43,1,2,1
ResNet18,43,1,3,0
ResNet18,43,1,4,4
ResNet18,43,1,5,20
ResNet18,43,1,6,0
ResNet18,43,1,7,0
ResNet18,43,1,8,0
ResNet18,43,1,9,0
ResNet18,43,1,10,0
ResNet18,43,1,11,0
ResNet18,43,2,0,2
ResNet18,43,2,1,0
ResNet18,43,2,2,314
ResNet18,43,2,3,2
ResNet18,43,2,4,0
ResNet18,43,2,5,1
ResNet18,43,2,6,0
ResNet18,43,2,7,0
ResNet18,43,2,8,0
ResNet18,43,2,9,0
ResNet18,43,2,10,1
ResNet18,43,2,11,0
ResNet18,43,3,0,17
ResNet18,43,3,1,0
ResNet18,43,3,2,0
ResNet18,43,3,3,273
ResNet18,43,3,4,9
ResNet18,43,3,5,0
ResNet18,43,3,6,18
ResNet18,43,3,7,0
ResNet18,43,3,8,0
ResNet18,43,3,9,2
ResNet18,43,3,10,0
ResNet18,43,3,11,1
ResNet18,43,4,0,2
ResNet18,43,4,1,2
ResNet18,43,4,2,0
ResNet18,43,4,3,1
ResNet18,43,4,4,315
ResNet18,43,4,5,0
ResNet18,43,4,6,0
ResNet18,43,4,7,0
ResNet18,43,4,8,0
ResNet18,43,4,9,0
ResNet18,43,4,10,0
ResNet18,43,4,11,0
ResNet18,43,5,0,1
ResNet18,43,5,1,0
ResNet18,43,5,2,6
ResNet18,43,5,3,0
ResNet18,43,5,4,0
ResNet18,43,5,5,312
ResNet18,43,5,6,0
ResNet18,43,5,7,0
ResNet18,43,5,8,0
ResNet18,43,5,9,1
ResNet18,43,5,10,0
ResNet18,43,5,11,0
ResNet18,43,6,0,0
ResNet18,43,6,1,0
ResNet18,43,6,2,0
ResNet18,43,6,3,128
ResNet18,43,6,4,0
ResNet18,43,6,5,0
ResNet18,43,6,6,192
ResNet18,43,6,7,0
ResNet18,43,6,8,0
ResNet18,43,6,9,0
ResNet18,43,6,10,0
ResNet18,43,6,11,0
ResNet18,43,7,0,6
ResNet18,43,7,1,0
ResNet18,43,7,2,28
ResNet18,43,7,3,0
ResNet18,43,7,4,0
ResNet18,43,7,5,2
ResNet18,43,7,6,0
ResNet18,43,7,7,263
ResNet18,43,7,8,2
ResNet18,43,7,9,0
ResNet18,43,7,10,19
ResNet18,43,7,11,0
ResNet18,43,8,0,0
ResNet18,43,8,1,0
ResNet18,43,8,2,2
ResNet18,43,8,3,0
ResNet18,43,8,4,0
ResNet18,43,8,5,2
ResNet18,43,8,6,0
ResNet18,43,8,7,1
ResNet18,43,8,8,310
ResNet18,43,8,9,2
ResNet18,43,8,10,1
ResNet18,43,8,11,2
ResNet18,43,9,0,0
ResNet18,43,9,1,0
ResNet18,43,9,2,0
ResNet18,43,9,3,0
ResNet18,43,9,4,0
ResNet18,43,9,5,0
ResNet18,43,9,6,0
ResNet18,43,9,7,10
ResNet18,43,9,8,12
ResNet18,43,9,9,296
ResNet18,43,9,10,2
ResNet18,43,9,11,0
ResNet18,43,10,0,0
ResNet18,43,10,1,0
ResNet18,43,10,2,1
ResNet18,43,10,3,0
ResNet18,43,10,4,0
ResNet18,43,10,5,2
ResNet18,43,10,6,0
ResNet18,43,10,7,42
ResNet18,43,10,8,8
ResNet18,43,10,9,0
ResNet18,43,10,10,267
ResNet18,43,10,11,0
ResNet18,43,11,0,0
ResNet18,43,11,1,0
ResNet18,43,11,2,0
ResNet18,43,11,3,7
ResNet18,43,11,4,0
ResNet18,43,11,5,0
ResNet18,43,11,6,8
ResNet18,43,11,7,0
ResNet18,43,11,8,5
ResNet18,43,11,9,0
ResNet18,43,11,10,4
ResNet18,43,11,11,296
