split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,LeNet_LSTM_MotionInput,temporal,0.9322916666666666,,0.9320429662820026,,0.933108442703679,,0.9322916666666637,,1679.4758324213326,,0.466593389865011,,0.803948
