model,seed,class_id,class_name,precision,recall,f1,support
Transformer,43,0,class_0,0.7138554216867448,0.7406249999999976,0.7269938650301726,320
Transformer,43,1,class_1,0.7377622377622352,0.6593749999999979,0.6963696369631956,320
Transformer,43,2,class_2,0.7864583333333313,0.943749999999997,0.857954545454047,320
Transformer,43,3,class_3,0.6041666666666649,0.634374999999998,0.6189024390238885,320
Transformer,43,4,class_4,0.7508090614886707,0.7249999999999976,0.7376788553254118,320
Transformer,43,5,class_5,0.7734138972809643,0.7999999999999975,0.7864823348689293,320
Transformer,43,6,class_6,0.5980707395498372,0.5812499999999982,0.5895404120438722,320
Transformer,43,7,class_7,0.5552147239263786,0.5656249999999982,0.560371517027362,320
Transformer,43,8,class_8,0.8492307692307666,0.8624999999999973,0.8558139534878694,320
Transformer,43,9,class_9,0.8469387755102011,0.7781249999999975,0.8110749185662735,320
Transformer,43,10,class_10,0.5762081784386596,0.48437499999999845,0.5263157894731862,320
Transformer,43,11,class_11,0.8545994065281873,0.8999999999999971,0.8767123287666209,320
