model,seed,class_id,class_name,precision,recall,f1,support
LSTM,44,0,class_0,0.8245125348189392,0.924999999999997,0.8718703976430925,320
LSTM,44,1,class_1,0.8417910447761169,0.8812499999999972,0.8610687022895739,320
LSTM,44,2,class_2,0.9398734177215159,0.928124999999997,0.9339622641504403,320
LSTM,44,3,class_3,0.6195121951219497,0.7937499999999975,0.6958904109584099,320
LSTM,44,4,class_4,0.7020648967551602,0.7437499999999976,0.7223065250374345,320
LSTM,44,5,class_5,0.9063444108761302,0.937499999999997,0.9216589861746125,320
LSTM,44,6,class_6,0.6908396946564859,0.5656249999999982,0.6219931271472691,320
LSTM,44,7,class_7,0.8961038961038931,0.8624999999999973,0.8789808917192425,320
LSTM,44,8,class_8,0.9046153846153817,0.9187499999999971,0.9116279069762412,320
LSTM,44,9,class_9,0.864661654135335,0.7187499999999977,0.784982935153085,320
LSTM,44,10,class_10,0.9354838709677389,0.9062499999999971,0.9206349206344178,320
LSTM,44,11,class_11,0.9534050179211434,0.8312499999999974,0.8881469115186978,320
