split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,LeNet_LSTM,temporal,0.8989583333333333,,0.8988833256542407,,0.9013279408981099,,0.8989583333333305,,624.9209140259773,,0.16939344932325184,,0.331708
