model,seed,class_id,class_name,precision,recall,f1,support
GRU,51,0,class_0,0.8490566037735822,0.8437499999999973,0.846394984325516,320
GRU,51,1,class_1,0.8621794871794843,0.8406249999999973,0.8512658227843073,320
GRU,51,2,class_2,0.9359756097560946,0.959374999999997,0.9475308641970279,320
GRU,51,3,class_3,0.7029702970297006,0.6656249999999979,0.6837881219898672,320
GRU,51,4,class_4,0.7894736842105241,0.8906249999999971,0.8370044052858429,320
GRU,51,5,class_5,0.8215297450424905,0.9062499999999971,0.8618127786027675,320
GRU,51,6,class_6,0.6883852691218111,0.7593749999999976,0.7221396731049968,320
GRU,51,7,class_7,0.9575971731448729,0.8468749999999973,0.8988391376446067,320
GRU,51,8,class_8,0.8757961783439462,0.8593749999999972,0.8675078864348285,320
GRU,51,9,class_9,0.8877551020408132,0.8156249999999974,0.8501628664490094,320
GRU,51,10,class_10,0.9031249999999971,0.9031249999999971,0.903124999999497,320
GRU,51,11,class_11,0.867109634551492,0.8156249999999974,0.8405797101444251,320
