model,seed,class_id,class_name,precision,recall,f1,support
CNN_LSTM,48,0,class_0,0.9228295819935661,0.8968749999999971,0.9096671949281816,320
CNN_LSTM,48,1,class_1,0.9205882352941149,0.9781249999999969,0.948484848484346,320
CNN_LSTM,48,2,class_2,0.878787878787876,0.9062499999999971,0.8923076923071896,320
CNN_LSTM,48,3,class_3,0.7544642857142824,0.5281249999999983,0.621323529411278,320
CNN_LSTM,48,4,class_4,0.9413793103448242,0.8531249999999972,0.8950819672126128,320
CNN_LSTM,48,5,class_5,0.9810126582278449,0.9687499999999969,0.9748427672950943,320
CNN_LSTM,48,6,class_6,0.6139410187667543,0.7156249999999977,0.6608946608941619,320
CNN_LSTM,48,7,class_7,0.9197530864197502,0.931249999999997,0.9254658385088137,320
CNN_LSTM,48,8,class_8,0.8584615384615357,0.8718749999999972,0.8651162790692646,320
CNN_LSTM,48,9,class_9,0.9311377245508954,0.9718749999999969,0.9510703363909345,320
CNN_LSTM,48,10,class_10,0.905714285714283,0.9906249999999969,0.946268656715916,320
CNN_LSTM,48,11,class_11,0.7770897832817313,0.7843749999999975,0.7807153965780357,320
