model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
CNN_LSTM,48,1,0.8845013284683227,0.7018452380952381,0.849404343480975,0.8744115641961495,0.7345238095238096,0.727495390436939,0.7313547518880417,0.7440104166666667,0.7398084088502507,0.0003,56.981284687295556
CNN_LSTM,48,2,0.39299002233005703,0.8614880952380952,0.8747492139799612,0.7567310691323309,0.7636904761904761,0.7553245576691904,0.6540078162254456,0.7934895833333333,0.7807568532106134,0.0003,54.48642010986805
CNN_LSTM,48,3,0.2956768979345049,0.9005952380952381,0.9364297776459316,0.6295459073081258,0.8157738095238095,0.8121224992818017,0.5240195529807049,0.8354166666666667,0.8329893358724245,0.0003,54.10895052365959
CNN_LSTM,48,4,0.22876137294939586,0.924047619047619,0.9419660407357829,0.6384273363543408,0.8264880952380952,0.8222237556070514,0.5899302987731062,0.8221354166666667,0.8181042472771639,0.0003,54.89149899967015
CNN_LSTM,48,5,0.18699108464377268,0.9383333333333334,0.9480515424389463,0.7296670161320695,0.8098214285714286,0.801215815824044,0.49040343036467676,0.8442708333333333,0.8433319358912149,0.0003,55.68395728059113
CNN_LSTM,48,6,0.14049698724633172,0.9580357142857143,0.9622968562217622,0.7037241435077574,0.8226190476190476,0.8182450402816729,0.6952819593376868,0.80859375,0.8045773584411755,0.00015,56.730187334120274
CNN_LSTM,48,7,0.08102858678216025,0.9767857142857143,0.9778394717701907,0.7158600493040423,0.830952380952381,0.8265529878122923,0.617411437422561,0.8458333333333333,0.8423126803460498,0.00015,54.6169518250972
CNN_LSTM,48,8,0.05505113491699809,0.985297619047619,0.9932756612034912,0.7152427487795995,0.8318452380952381,0.8287846794649275,0.5916805677145021,0.85859375,0.8561445520932233,0.00015,55.436297196894884
CNN_LSTM,48,9,0.0478704181881178,0.9880952380952381,0.9964310770750048,0.7019514258837305,0.844047619047619,0.8423579249200261,0.5277421589989293,0.8723958333333334,0.8713895830044806,7.5e-05,54.98520278185606
CNN_LSTM,48,10,0.02687423892673992,0.9944047619047619,0.9987502323709014,0.702418498934934,0.8470238095238095,0.8450542800153688,0.5761041441973551,0.8614583333333333,0.8600812057153467,7.5e-05,55.063649920746684
CNN_LSTM,48,11,0.02447173576269831,0.9960119047619047,0.9979172226892881,0.7425810214093266,0.8351190476190476,0.8327055312406033,0.6282914084513322,0.8549479166666667,0.8524640812993924,7.5e-05,52.718512404710054
CNN_LSTM,48,12,0.022710494306825455,0.9951785714285715,0.998334254989986,0.7264324999386667,0.8470238095238095,0.8450291571296477,0.6228875421632741,0.86328125,0.8619963480867235,3.75e-05,54.9576469976455
CNN_LSTM,48,13,0.01632467140754064,0.9973214285714286,0.9992856714796766,0.7570496457778583,0.8452380952380952,0.8435260438623771,0.6302600192910177,0.8606770833333334,0.8594538216906615,3.75e-05,55.088273134082556
CNN_LSTM,48,14,0.012400810768206915,0.9986904761904762,0.9995833968123152,0.7673947478619604,0.8455357142857143,0.843326511895888,0.6461382246479237,0.8622395833333333,0.8601018261560118,3.75e-05,56.36187722533941
CNN_LSTM,48,15,0.010033002949896314,0.99875,0.999523893821364,0.7653864408906971,0.850297619047619,0.849026456312286,0.6533150954028921,0.8658854166666666,0.8637421187373538,1.875e-05,52.495593663305044
CNN_LSTM,48,16,0.00993865294825463,0.9988095238095238,0.9997023807317027,0.7986566568770546,0.8473214285714286,0.8450988301515427,0.6538175689227501,0.8705729166666667,0.8684593490327313,1.875e-05,58.12681943923235
CNN_LSTM,48,17,0.008120013276735942,0.9995238095238095,0.9997619045488187,0.7988744675701517,0.8494047619047619,0.8478095303659736,0.6609667958939098,0.8729166666666667,0.8707115535707138,1.875e-05,55.787091391161084
CNN_LSTM,48,18,0.007964181162062146,0.9991071428571429,0.9996429206294312,0.8023730121406039,0.8455357142857143,0.8439207395121692,0.650655358221411,0.8736979166666666,0.8723031007460627,9.375e-06,56.003502471372485
CNN_LSTM,48,19,0.007057646676188424,0.9995833333333334,0.9997619045488187,0.8056898583340669,0.8473214285714286,0.8453823696439299,0.6738679479483836,0.8690104166666667,0.8668461520726011,9.375e-06,56.63787566870451
CNN_LSTM,48,20,0.006773968480882191,0.9995238095238095,0.9997619045488187,0.7975465273772854,0.8523809523809524,0.8505781812595704,0.6783988795479672,0.86640625,0.8642699306496523,9.375e-06,54.47741252370179
CNN_LSTM,48,21,0.005826770563920339,0.9994642857142857,0.9998214285025968,0.8181513190974892,0.850297619047619,0.8483208994733231,0.682390810105062,0.8684895833333334,0.8667735352664215,4.6875e-06,58.17343950457871
CNN_LSTM,48,22,0.005745452358609154,0.9997619047619047,0.9998214285025968,0.8227544525179491,0.8494047619047619,0.8479767515310899,0.6874184681194796,0.8674479166666667,0.8658816936739516,4.6875e-06,56.218041779473424
CNN_LSTM,48,23,0.005272942554383051,0.9996428571428572,0.9998214285025968,0.830122756162226,0.8497023809523809,0.8478909486470895,0.6918936529795853,0.8684895833333334,0.8665238111532676,4.6875e-06,59.60278071090579
CNN_LSTM,48,24,0.005030714834020252,0.9995238095238095,0.9998214285025968,0.8368462943197561,0.8485119047619047,0.8466990137008722,0.703223916348846,0.86640625,0.8646748879723644,2.34375e-06,54.70891925878823
CNN_LSTM,48,25,0.0045390904872190385,0.9998214285714285,0.9998809523652669,0.8420080289212776,0.8470238095238095,0.8454091066697905,0.6912329158311574,0.8669270833333333,0.8652738018729612,2.34375e-06,55.587114138528705
