epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.093370409238906,0.6645645131090921,0.7336309523809523,0.7072197261522772,0.0003,51.0262138415128,51.0262138415128
2.0,0.4500817384038653,0.40663306996825016,0.8538690476190476,0.8408491516862907,0.0003,46.41356002725661,97.43977386876941
3.0,0.30710885653893155,0.37587715691243784,0.8678571428571429,0.861966620677534,0.0003,45.707066325470805,143.1468401942402
4.0,0.2530558427458718,0.3601763220955729,0.8717261904761905,0.8689898445186036,0.0003,45.87271678261459,189.0195569768548
5.0,0.21203467425136338,0.4704350572506276,0.8690476190476191,0.8681566110269795,0.0003,44.592287888750434,233.61184486560524
6.0,0.1804971003106662,0.4612638887496793,0.8604166666666667,0.8563066203192276,0.0003,45.84765783697367,279.4595027025789
7.0,0.15007790696053278,0.3529151877302433,0.9,0.8983665269354398,0.0003,45.72474487312138,325.1842475757003
8.0,0.1210949111197676,0.3166788745213472,0.90625,0.9058800954278828,0.0003,45.362585321068764,370.54683289676905
9.0,0.10733402472166788,0.3437086598974669,0.9068452380952381,0.9067115263264961,0.0003,45.66659959964454,416.2134324964136
10.0,0.08393534574480284,0.39193069275885745,0.9050595238095238,0.9035044246615976,0.0003,45.95311141759157,462.16654391400516
11.0,0.08532574246327082,0.4144695630148081,0.9011904761904762,0.9006252369609574,0.00015,45.61778385005891,507.7843277640641
12.0,0.04087958810584886,0.39488494290816606,0.9122023809523809,0.9119183711244037,0.00015,45.088339406996965,552.872667171061
13.0,0.032839748171113785,0.418247061217352,0.9092261904761905,0.9088856963575817,0.00015,45.934912180528045,598.8075793515891
14.0,0.030237280208440055,0.4424217476631644,0.9142857142857143,0.9138988420975315,7.5e-05,44.94862940721214,643.7562087588012
15.0,0.014766732354958852,0.4166508085625797,0.9199404761904761,0.9199243336933463,7.5e-05,45.325674172490835,689.0818829312921
16.0,0.014767266526108696,0.5107260838049678,0.9071428571428571,0.9073477558969318,7.5e-05,44.51320451311767,733.5950874444097
17.0,0.015257668722243536,0.4783104981743712,0.9113095238095238,0.9117252001598958,3.75e-05,45.35075967013836,778.9458471145481
18.0,0.009079372371946063,0.46146822864025344,0.9166666666666666,0.9165663650744126,3.75e-05,45.624018693342805,824.5698658078909
19.0,0.007185699719758261,0.45904912474733073,0.9199404761904761,0.9198513828131712,3.75e-05,44.95729793794453,869.5271637458354
20.0,0.006095766716060184,0.4709610932599064,0.9199404761904761,0.9199867149640207,1.875e-05,45.4070602376014,914.9342239834368
21.0,0.004754263162612915,0.4965044535075235,0.9169642857142857,0.9173442337516514,1.875e-05,45.54879944585264,960.4830234292895
22.0,0.0036843331300076983,0.52737609951419,0.9157738095238095,0.9159047323808983,1.875e-05,45.55209443345666,1006.0351178627461
23.0,0.004129699993701208,0.5294364243440365,0.9199404761904761,0.9197690966069308,9.375e-06,45.74249732680619,1051.7776151895523
24.0,0.0032287694088050296,0.5496706506032578,0.9208333333333333,0.9208851116366223,9.375e-06,45.363977106288075,1097.1415922958404
25.0,0.003385338556198847,0.5415955374002589,0.9214285714285714,0.9214116293588136,9.375e-06,45.26429460383952,1142.40588689968
