model,seed,class_id,class_name,precision,recall,f1,support
CNN_LSTM,42,0,class_0,0.927325581395346,0.9968749999999968,0.9608433734934736,320
CNN_LSTM,42,1,class_1,0.9999999999999968,0.9968749999999968,0.9984350547725798,320
CNN_LSTM,42,2,class_2,0.9356725146198802,0.9999999999999968,0.9667673716007059,320
CNN_LSTM,42,3,class_3,0.7082352941176454,0.940624999999997,0.8080536912746754,320
CNN_LSTM,42,4,class_4,0.9999999999999968,0.9999999999999968,0.9999999999994968,320
CNN_LSTM,42,5,class_5,0.9999999999999968,0.9937499999999968,0.9968652037612522,320
CNN_LSTM,42,6,class_6,0.7985074626865641,0.6687499999999978,0.7278911564620865,320
CNN_LSTM,42,7,class_7,0.9597069597069561,0.8187499999999974,0.8836424957836484,320
CNN_LSTM,42,8,class_8,0.9499999999999967,0.8906249999999971,0.9193548387091748,320
CNN_LSTM,42,9,class_9,0.9968749999999968,0.9968749999999968,0.9968749999994968,320
CNN_LSTM,42,10,class_10,0.9968152866242006,0.9781249999999969,0.9873817034695284,320
CNN_LSTM,42,11,class_11,0.8686868686868657,0.8062499999999975,0.8363047001615725,320
