epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.2100465324379148,0.8635119047619048,0.8632044921405747,1.011865493371373,0.7151785714285714,0.7141803810682211,0.7141803810682211,0.0006,27.408716963604093,27.408716963604093,1.0
2.0,0.6257855914887928,0.9461309523809524,0.9460739724815941,0.827300165664582,0.7967261904761904,0.7973690142772375,0.7973690142772375,0.0006,11.443506361916661,38.852223325520754,1.0
3.0,0.48162721761635374,0.9761309523809524,0.9761178345365819,0.8169898632026854,0.812202380952381,0.8120355092579085,0.8120355092579085,0.0006,16.054243493825197,54.90646681934595,1.0
4.0,0.4174427037295841,0.9877380952380952,0.9877416786660161,0.8127658648150308,0.8148809523809524,0.8155791483964298,0.8155791483964298,0.0006,13.871717343106866,68.77818416245282,1.0
5.0,0.3830182848090217,0.9829761904761904,0.9829935712372814,0.8723496156079429,0.8113095238095238,0.8130463884965002,0.8130463884965002,0.0006,14.497784877195954,83.27596903964877,0.0
6.0,0.3730377192724319,0.9933333333333333,0.9933286837263534,0.7988504798639389,0.8327380952380953,0.8322226897719763,0.8322226897719763,0.0006,16.18530043773353,99.4612694773823,1.0
7.0,0.3627608824911572,0.9939285714285714,0.9939276591686851,0.7913981239000957,0.8366071428571429,0.8372301940021095,0.8372301940021095,0.0006,17.608954625204206,117.07022410258651,1.0
8.0,0.34939607918262483,0.9975595238095238,0.9975602997987797,0.7912526217244921,0.8407738095238095,0.8414529647014838,0.8414529647014838,0.0006,16.848881248384714,133.91910535097122,1.0
9.0,0.3506929093883151,0.9942857142857143,0.994287387131381,0.8562394472814742,0.8258928571428571,0.8262933602272954,0.8262933602272954,0.0006,17.35959574021399,151.2787010911852,0.0
10.0,0.3453735223838261,0.9971428571428571,0.99714282651948,0.798001461937314,0.8413690476190476,0.841649045397778,0.841649045397778,0.0006,16.81872472167015,168.09742581285536,1.0
