model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_macro_f1,best_val_acc,best_val_loss,last_val_loss,train_loss_at_best_epoch,val_loss_at_best_epoch,overfit_gap_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,label_smoothing,status,status_reason,error,lstm_hidden,dropout,host,gpu_local_id,cuda_visible_devices,pid
CNN_LSTM,2,1,243,0.0003,8,0.0001,18,18,12,0.9267013699118495,0.9267013699118495,0.9264880952380953,0.5499400233229002,0.5884011130247797,0.35574698208343414,0.5499400233229002,0.03846108970187956,0.917060503506967,0.007275096412320119,0.9210430251900403,1413.3179289717227,11318988,,,0.05,ok,,,64,0.3,ubuntu,4,4,385385
CNN_LSTM,2,2,244,0.0003,16,0.0003,18,18,14,0.9291966377698703,0.9291966377698703,0.9297619047619048,0.5502812764474324,0.5864763902766365,0.33134135149774097,0.5502812764474324,0.03619511382920404,0.9260900959181452,0.0020920273020416736,0.92333207673616,819.9855308867991,11500492,,,0.05,ok,,,128,0.5,ubuntu,7,7,386817
CNN_LSTM,2,3,245,0.0003,32,0.0001,18,18,18,0.9330062524222137,0.9330062524222137,0.9330357142857143,0.5590413087890261,0.5590413087890261,0.32135662010737825,0.5590413087890261,0.0,0.9284763673878744,0.004659696107874547,0.9330062524222137,548.1446855850518,11500492,,,0.05,ok,,,128,0.5,ubuntu,5,5,387364
