model,seed,selected_epoch,selection_metric,best_val_f1,best_val_acc,best_val_loss,test_accuracy,test_macro_f1,checkpoint_path
ResNet18,44,19,best_val_f1_max,0.9350004116826783,0.9345238095238095,0.6065669856549687,0.9307291666666667,0.930046913611429,/home/yaxin/tacact/outputs_main_experiment_rerun_20260506_185627/parallel_workers/ResNet18_seed44/subject_seed44/checkpoints/ResNet18_seed44_best.pt
