model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
LSTM,temporal,0.83984375,0.8390624019866246,0.8414214438408848,0.8398437499999973,1847.9839154481888,0.2240093075670302,1320204.0,1.320204,17.0,0.923866782813477,0.8913690476190477,0.8915096041151486,1.4984887093305588,667.3390288317516,0.050837144372053444,19670.65641377227
