model,seed,true_label,pred_label,count
LSTM,44,0,0,299
LSTM,44,0,1,0
LSTM,44,0,2,11
LSTM,44,0,3,1
LSTM,44,0,4,0
LSTM,44,0,5,0
LSTM,44,0,6,4
LSTM,44,0,7,0
LSTM,44,0,8,4
LSTM,44,0,9,0
LSTM,44,0,10,0
LSTM,44,0,11,1
LSTM,44,1,0,0
LSTM,44,1,1,288
LSTM,44,1,2,0
LSTM,44,1,3,0
LSTM,44,1,4,4
LSTM,44,1,5,23
LSTM,44,1,6,0
LSTM,44,1,7,0
LSTM,44,1,8,0
LSTM,44,1,9,4
LSTM,44,1,10,0
LSTM,44,1,11,1
LSTM,44,2,0,14
LSTM,44,2,1,2
LSTM,44,2,2,297
LSTM,44,2,3,0
LSTM,44,2,4,0
LSTM,44,2,5,0
LSTM,44,2,6,2
LSTM,44,2,7,1
LSTM,44,2,8,4
LSTM,44,2,9,0
LSTM,44,2,10,0
LSTM,44,2,11,0
LSTM,44,3,0,0
LSTM,44,3,1,1
LSTM,44,3,2,0
LSTM,44,3,3,256
LSTM,44,3,4,3
LSTM,44,3,5,0
LSTM,44,3,6,53
LSTM,44,3,7,0
LSTM,44,3,8,0
LSTM,44,3,9,0
LSTM,44,3,10,0
LSTM,44,3,11,7
LSTM,44,4,0,21
LSTM,44,4,1,25
LSTM,44,4,2,0
LSTM,44,4,3,0
LSTM,44,4,4,250
LSTM,44,4,5,3
LSTM,44,4,6,0
LSTM,44,4,7,2
LSTM,44,4,8,0
LSTM,44,4,9,17
LSTM,44,4,10,0
LSTM,44,4,11,2
LSTM,44,5,0,1
LSTM,44,5,1,11
LSTM,44,5,2,0
LSTM,44,5,3,0
LSTM,44,5,4,0
LSTM,44,5,5,304
LSTM,44,5,6,0
LSTM,44,5,7,0
LSTM,44,5,8,0
LSTM,44,5,9,1
LSTM,44,5,10,3
LSTM,44,5,11,0
LSTM,44,6,0,7
LSTM,44,6,1,0
LSTM,44,6,2,0
LSTM,44,6,3,84
LSTM,44,6,4,14
LSTM,44,6,5,1
LSTM,44,6,6,205
LSTM,44,6,7,0
LSTM,44,6,8,0
LSTM,44,6,9,2
LSTM,44,6,10,0
LSTM,44,6,11,7
LSTM,44,7,0,3
LSTM,44,7,1,1
LSTM,44,7,2,12
LSTM,44,7,3,2
LSTM,44,7,4,2
LSTM,44,7,5,0
LSTM,44,7,6,0
LSTM,44,7,7,279
LSTM,44,7,8,5
LSTM,44,7,9,3
LSTM,44,7,10,6
LSTM,44,7,11,7
LSTM,44,8,0,0
LSTM,44,8,1,0
LSTM,44,8,2,0
LSTM,44,8,3,0
LSTM,44,8,4,0
LSTM,44,8,5,0
LSTM,44,8,6,0
LSTM,44,8,7,21
LSTM,44,8,8,287
LSTM,44,8,9,4
LSTM,44,8,10,7
LSTM,44,8,11,1
LSTM,44,9,0,3
LSTM,44,9,1,0
LSTM,44,9,2,0
LSTM,44,9,3,4
LSTM,44,9,4,83
LSTM,44,9,5,0
LSTM,44,9,6,8
LSTM,44,9,7,1
LSTM,44,9,8,0
LSTM,44,9,9,213
LSTM,44,9,10,3
LSTM,44,9,11,5
LSTM,44,10,0,8
LSTM,44,10,1,2
LSTM,44,10,2,2
LSTM,44,10,3,0
LSTM,44,10,4,2
LSTM,44,10,5,2
LSTM,44,10,6,0
LSTM,44,10,7,7
LSTM,44,10,8,6
LSTM,44,10,9,7
LSTM,44,10,10,284
LSTM,44,10,11,0
LSTM,44,11,0,1
LSTM,44,11,1,0
LSTM,44,11,2,0
LSTM,44,11,3,6
LSTM,44,11,4,8
LSTM,44,11,5,0
LSTM,44,11,6,5
LSTM,44,11,7,1
LSTM,44,11,8,14
LSTM,44,11,9,22
LSTM,44,11,10,0
LSTM,44,11,11,263
