model,display_name,seed,selected_epoch,train_loss_at_selected,train_acc_at_selected,train_f1_at_selected,val_loss_at_selected,val_acc_at_selected,val_f1_at_selected,test_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,params_m,train_time_sec,inference_ms
GRU,GRU baseline,42,28,0.0018077305952707927,0.9998809523809524,0.9999999999994992,0.8782649940679438,0.8470238095238095,0.8467914212994313,0.84296875,0.8421260666480129,0.8452212415152124,0.8429687499999975,0.513292,317.1752455122769,0.03327580634504557
