epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.2035289839619683,0.5777584086671206,0.7892857142857143,0.7892729841690094,0.0003,76.0593241956085,76.0593241956085
2.0,0.5476377514430455,0.47669521232878437,0.8535714285714285,0.8542810317433308,0.0003,69.81715817190707,145.87648236751556
3.0,0.3771351930711951,0.3236436259992756,0.8907738095238096,0.8881939616359712,0.0003,68.70623499527574,214.5827173627913
4.0,0.29456843926083476,0.36482384256461436,0.8782738095238095,0.8770162299279591,0.0003,69.44994920678437,284.03266656957567
5.0,0.2371664778604394,0.33783238390786297,0.8892857142857142,0.888096370313051,0.0003,70.01561692915857,354.04828349873424
6.0,0.2025919272147474,0.2837398194287722,0.9023809523809524,0.9024252713414675,0.0003,78.27735152095556,432.3256350196898
7.0,0.16768419277809915,0.3431648775428855,0.899702380952381,0.899310792732344,0.0003,137.81346519850194,570.1391002181917
8.0,0.1468402812665417,0.3293081333616285,0.8907738095238096,0.8909081473193265,0.0003,138.92054320685565,709.0596434250474
9.0,0.13426294120294707,0.36665933965687686,0.8883928571428571,0.8876873177472003,0.00015,131.4116192739457,840.4712626989931
10.0,0.06552235573530198,0.3062620875126976,0.905952380952381,0.9041335056208212,0.00015,154.01746718026698,994.4887298792601
11.0,0.05528845923287528,0.3921648093431161,0.906547619047619,0.9066475901704827,0.00015,134.64995436370373,1129.1386842429638
12.0,0.04962781665580613,0.3494430987265737,0.9125,0.912151168429299,7.5e-05,138.12400925531983,1267.2626934982836
13.0,0.025592296144792012,0.3932329407139843,0.9104166666666667,0.9095785459165203,7.5e-05,131.99302760511637,1399.2557211034
14.0,0.02153118455693835,0.35768370878527744,0.9172619047619047,0.9166440627340876,7.5e-05,135.54908922500908,1534.804810328409
15.0,0.015371307468130474,0.4516981592010411,0.9092261904761905,0.9093738882778365,3.75e-05,139.8565411325544,1674.6613514609635
16.0,0.013034562461432957,0.4062025452590931,0.9113095238095238,0.9112102637686547,3.75e-05,134.18072276748717,1808.8420742284507
17.0,0.00910267167148136,0.4426271759039775,0.9122023809523809,0.911876205923496,3.75e-05,132.12620074301958,1940.9682749714702
18.0,0.006626880459842228,0.4863921135557651,0.9116071428571428,0.9115591942949893,1.875e-05,130.23880529031157,2071.207080261782
19.0,0.008402010053396225,0.4451548994467722,0.9145833333333333,0.9143331481280685,1.875e-05,130.2127991989255,2201.4198794607073
20.0,0.005112587156749907,0.4859231865389504,0.9038690476190476,0.9036379915144291,1.875e-05,129.95398304983974,2331.373862510547
21.0,0.005032494926736468,0.4770837410067326,0.9101190476190476,0.9100598526619305,9.375e-06,110.78505814820528,2442.1589206587523
22.0,0.0035099107239927566,0.5149089188079892,0.9092261904761905,0.9087538700320512,9.375e-06,102.00354308634996,2544.1624637451023
23.0,0.004236033729144505,0.5528258785755584,0.9083333333333333,0.9079637222215422,9.375e-06,127.83312958851457,2671.995593333617
24.0,0.003133756766716639,0.49401875599885986,0.9113095238095238,0.9111286262400231,4.6875e-06,131.71482716687024,2803.710420500487
25.0,0.0033818732769716354,0.4961143919777983,0.9116071428571428,0.9115922840453087,4.6875e-06,134.12061409279704,2937.831034593284
