model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
EfficientNet_B0,EfficientNet_B0,0.9995238095238095,,0.9998214285557432,,0.930952380952381,,0.9308302926247385,,0.8924479166666667,,0.8889054353353852,,4.045096,4578.984399190173,,0.9434956009499729,
