model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
ResNet18,ResNet18,0.9998809523809524,,0.999940476182383,,0.9258928571428572,,0.9256725137009046,,0.90078125,,0.8981515119589948,,11.42414,2341.803880687803,,0.49609222915023565,
