model,seed,true_label,pred_label,count
GRU,50,0,0,261
GRU,50,0,1,0
GRU,50,0,2,22
GRU,50,0,3,9
GRU,50,0,4,2
GRU,50,0,5,2
GRU,50,0,6,16
GRU,50,0,7,0
GRU,50,0,8,6
GRU,50,0,9,1
GRU,50,0,10,1
GRU,50,0,11,0
GRU,50,1,0,0
GRU,50,1,1,280
GRU,50,1,2,0
GRU,50,1,3,0
GRU,50,1,4,16
GRU,50,1,5,20
GRU,50,1,6,0
GRU,50,1,7,1
GRU,50,1,8,0
GRU,50,1,9,2
GRU,50,1,10,1
GRU,50,1,11,0
GRU,50,2,0,4
GRU,50,2,1,2
GRU,50,2,2,308
GRU,50,2,3,0
GRU,50,2,4,0
GRU,50,2,5,4
GRU,50,2,6,1
GRU,50,2,7,0
GRU,50,2,8,1
GRU,50,2,9,0
GRU,50,2,10,0
GRU,50,2,11,0
GRU,50,3,0,0
GRU,50,3,1,4
GRU,50,3,2,0
GRU,50,3,3,189
GRU,50,3,4,6
GRU,50,3,5,0
GRU,50,3,6,115
GRU,50,3,7,1
GRU,50,3,8,0
GRU,50,3,9,1
GRU,50,3,10,0
GRU,50,3,11,4
GRU,50,4,0,10
GRU,50,4,1,15
GRU,50,4,2,0
GRU,50,4,3,0
GRU,50,4,4,275
GRU,50,4,5,8
GRU,50,4,6,1
GRU,50,4,7,0
GRU,50,4,8,0
GRU,50,4,9,9
GRU,50,4,10,2
GRU,50,4,11,0
GRU,50,5,0,5
GRU,50,5,1,19
GRU,50,5,2,0
GRU,50,5,3,0
GRU,50,5,4,0
GRU,50,5,5,292
GRU,50,5,6,0
GRU,50,5,7,1
GRU,50,5,8,1
GRU,50,5,9,0
GRU,50,5,10,2
GRU,50,5,11,0
GRU,50,6,0,0
GRU,50,6,1,4
GRU,50,6,2,0
GRU,50,6,3,58
GRU,50,6,4,1
GRU,50,6,5,0
GRU,50,6,6,251
GRU,50,6,7,0
GRU,50,6,8,0
GRU,50,6,9,3
GRU,50,6,10,0
GRU,50,6,11,3
GRU,50,7,0,0
GRU,50,7,1,1
GRU,50,7,2,0
GRU,50,7,3,0
GRU,50,7,4,0
GRU,50,7,5,2
GRU,50,7,6,3
GRU,50,7,7,301
GRU,50,7,8,3
GRU,50,7,9,1
GRU,50,7,10,7
GRU,50,7,11,2
GRU,50,8,0,12
GRU,50,8,1,0
GRU,50,8,2,5
GRU,50,8,3,0
GRU,50,8,4,0
GRU,50,8,5,8
GRU,50,8,6,0
GRU,50,8,7,1
GRU,50,8,8,287
GRU,50,8,9,5
GRU,50,8,10,2
GRU,50,8,11,0
GRU,50,9,0,4
GRU,50,9,1,4
GRU,50,9,2,0
GRU,50,9,3,1
GRU,50,9,4,34
GRU,50,9,5,2
GRU,50,9,6,4
GRU,50,9,7,0
GRU,50,9,8,1
GRU,50,9,9,269
GRU,50,9,10,1
GRU,50,9,11,0
GRU,50,10,0,1
GRU,50,10,1,2
GRU,50,10,2,1
GRU,50,10,3,0
GRU,50,10,4,0
GRU,50,10,5,12
GRU,50,10,6,1
GRU,50,10,7,8
GRU,50,10,8,4
GRU,50,10,9,3
GRU,50,10,10,288
GRU,50,10,11,0
GRU,50,11,0,1
GRU,50,11,1,7
GRU,50,11,2,0
GRU,50,11,3,8
GRU,50,11,4,11
GRU,50,11,5,0
GRU,50,11,6,11
GRU,50,11,7,0
GRU,50,11,8,0
GRU,50,11,9,16
GRU,50,11,10,0
GRU,50,11,11,266
