model,rank,phase1_trial_id,best_epoch,best_val_f1,best_val_acc,config
MobileNet_V2,1,12,10,0.921423635874449,0.9211309523809524,"{""lr"": 0.0006, ""batch_size"": 8, ""weight_decay"": 0.0001, ""best_val_macro_f1"": 0.921423635874449}"
MobileNet_V2,2,8,10,0.9210451223884524,0.9208333333333332,"{""lr"": 0.0003, ""batch_size"": 16, ""weight_decay"": 0.0001, ""best_val_macro_f1"": 0.9210451223884524}"
MobileNet_V2,3,10,8,0.9200856656903929,0.9202380952380952,"{""lr"": 0.0006, ""batch_size"": 16, ""weight_decay"": 0.0003, ""best_val_macro_f1"": 0.9200856656903929}"
